score	file_path	record_id	name	n_ingredients	reasons
5	bacterial/medium_1_modified_for_dsm_1634.yaml	CultureMech:003416	MEDIUM 1 MODIFIED FOR DSM 1634	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_16823.yaml	CultureMech:003417	MEDIUM 1 MODIFIED FOR DSM 16823	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_1708.yaml	CultureMech:003418	MEDIUM 1 MODIFIED FOR DSM 1708	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_1758.yaml	CultureMech:003419	MEDIUM 1 MODIFIED FOR DSM 1758	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_1759.yaml	CultureMech:003420	MEDIUM 1 MODIFIED FOR DSM 1759	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_1760.yaml	CultureMech:003421	MEDIUM 1 MODIFIED FOR DSM 1760	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_18172.yaml	CultureMech:003422	MEDIUM 1 MODIFIED FOR DSM 18172	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_1819.yaml	CultureMech:003423	MEDIUM 1 MODIFIED FOR DSM 1819	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_18207.yaml	CultureMech:003424	MEDIUM 1 MODIFIED FOR DSM 18207	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_18475.yaml	CultureMech:003425	MEDIUM 1 MODIFIED FOR DSM 18475	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_1857.yaml	CultureMech:003426	MEDIUM 1 MODIFIED FOR DSM 1857	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_18801.yaml	CultureMech:003427	MEDIUM 1 MODIFIED FOR DSM 18801	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_19248.yaml	CultureMech:003428	MEDIUM 1 MODIFIED FOR DSM 19248	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_19417.yaml	CultureMech:003429	MEDIUM 1 MODIFIED FOR DSM 19417	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_19779.yaml	CultureMech:003430	MEDIUM 1 MODIFIED FOR DSM 19779	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_20643.yaml	CultureMech:003431	MEDIUM 1 MODIFIED FOR DSM 20643	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_21046.yaml	CultureMech:003432	MEDIUM 1 MODIFIED FOR DSM 21046	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_21047.yaml	CultureMech:003433	MEDIUM 1 MODIFIED FOR DSM 21047	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_2112.yaml	CultureMech:003434	MEDIUM 1 MODIFIED FOR DSM 2112	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_21393.yaml	CultureMech:003435	MEDIUM 1 MODIFIED FOR DSM 21393	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_21398.yaml	CultureMech:003436	MEDIUM 1 MODIFIED FOR DSM 21398	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_21399.yaml	CultureMech:003437	MEDIUM 1 MODIFIED FOR DSM 21399	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_21566.yaml	CultureMech:003438	MEDIUM 1 MODIFIED FOR DSM 21566	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_21567.yaml	CultureMech:003439	MEDIUM 1 MODIFIED FOR DSM 21567	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_21625.yaml	CultureMech:003440	MEDIUM 1 MODIFIED FOR DSM 21625	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_2163.yaml	CultureMech:003441	MEDIUM 1 MODIFIED FOR DSM 2163	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_21977.yaml	CultureMech:003442	MEDIUM 1 MODIFIED FOR DSM 21977	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_22111.yaml	CultureMech:003443	MEDIUM 1 MODIFIED FOR DSM 22111	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_22254.yaml	CultureMech:003444	MEDIUM 1 MODIFIED FOR DSM 22254	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_22278.yaml	CultureMech:003445	MEDIUM 1 MODIFIED FOR DSM 22278	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_22391.yaml	CultureMech:003446	MEDIUM 1 MODIFIED FOR DSM 22391	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_22393.yaml	CultureMech:003447	MEDIUM 1 MODIFIED FOR DSM 22393	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_2242.yaml	CultureMech:003448	MEDIUM 1 MODIFIED FOR DSM 2242	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_22718.yaml	CultureMech:003449	MEDIUM 1 MODIFIED FOR DSM 22718	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_22800.yaml	CultureMech:003450	MEDIUM 1 MODIFIED FOR DSM 22800	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_22840.yaml	CultureMech:003451	MEDIUM 1 MODIFIED FOR DSM 22840	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_22905.yaml	CultureMech:003452	MEDIUM 1 MODIFIED FOR DSM 22905	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_23117.yaml	CultureMech:003453	MEDIUM 1 MODIFIED FOR DSM 23117	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_23175.yaml	CultureMech:003454	MEDIUM 1 MODIFIED FOR DSM 23175	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_23211.yaml	CultureMech:003455	MEDIUM 1 MODIFIED FOR DSM 23211	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_23212.yaml	CultureMech:003456	MEDIUM 1 MODIFIED FOR DSM 23212	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_25188.yaml	CultureMech:003457	MEDIUM 1 MODIFIED FOR DSM 25188	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_3102.yaml	CultureMech:003458	MEDIUM 1 MODIFIED FOR DSM 3102	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_3368.yaml	CultureMech:003459	MEDIUM 1 MODIFIED FOR DSM 3368	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_3585.yaml	CultureMech:003460	MEDIUM 1 MODIFIED FOR DSM 3585	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_3803.yaml	CultureMech:003461	MEDIUM 1 MODIFIED FOR DSM 3803	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_4166.yaml	CultureMech:003462	MEDIUM 1 MODIFIED FOR DSM 4166	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_46620.yaml	CultureMech:003463	MEDIUM 1 MODIFIED FOR DSM 46620	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_5210.yaml	CultureMech:003464	MEDIUM 1 MODIFIED FOR DSM 5210	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_5214.yaml	CultureMech:003465	MEDIUM 1 MODIFIED FOR DSM 5214	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_5391.yaml	CultureMech:003466	MEDIUM 1 MODIFIED FOR DSM 5391	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_5392.yaml	CultureMech:003467	MEDIUM 1 MODIFIED FOR DSM 5392	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_554.yaml	CultureMech:003468	MEDIUM 1 MODIFIED FOR DSM 554	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_5810.yaml	CultureMech:003469	MEDIUM 1 MODIFIED FOR DSM 5810	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_5811.yaml	CultureMech:003470	MEDIUM 1 MODIFIED FOR DSM 5811	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_5977.yaml	CultureMech:003471	MEDIUM 1 MODIFIED FOR DSM 5977	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_5978.yaml	CultureMech:003472	MEDIUM 1 MODIFIED FOR DSM 5978	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_5979.yaml	CultureMech:003473	MEDIUM 1 MODIFIED FOR DSM 5979	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_5981.yaml	CultureMech:003474	MEDIUM 1 MODIFIED FOR DSM 5981	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_6127.yaml	CultureMech:003475	MEDIUM 1 MODIFIED FOR DSM 6127	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_6130.yaml	CultureMech:003476	MEDIUM 1 MODIFIED FOR DSM 6130	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_6330.yaml	CultureMech:003477	MEDIUM 1 MODIFIED FOR DSM 6330	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_6343.yaml	CultureMech:003478	MEDIUM 1 MODIFIED FOR DSM 6343	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_6347.yaml	CultureMech:003479	MEDIUM 1 MODIFIED FOR DSM 6347	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_6813.yaml	CultureMech:003480	MEDIUM 1 MODIFIED FOR DSM 6813	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_6834.yaml	CultureMech:003481	MEDIUM 1 MODIFIED FOR DSM 6834	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_6874.yaml	CultureMech:003482	MEDIUM 1 MODIFIED FOR DSM 6874	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_6875.yaml	CultureMech:003483	MEDIUM 1 MODIFIED FOR DSM 6875	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_7298.yaml	CultureMech:003484	MEDIUM 1 MODIFIED FOR DSM 7298	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_7326.yaml	CultureMech:003485	MEDIUM 1 MODIFIED FOR DSM 7326	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_7327.yaml	CultureMech:003486	MEDIUM 1 MODIFIED FOR DSM 7327	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_7385.yaml	CultureMech:003487	MEDIUM 1 MODIFIED FOR DSM 7385	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_7459.yaml	CultureMech:003488	MEDIUM 1 MODIFIED FOR DSM 7459	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_760.yaml	CultureMech:003489	MEDIUM 1 MODIFIED FOR DSM 760	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_8226.yaml	CultureMech:003490	MEDIUM 1 MODIFIED FOR DSM 8226	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_8372.yaml	CultureMech:003491	MEDIUM 1 MODIFIED FOR DSM 8372	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_8376.yaml	CultureMech:003492	MEDIUM 1 MODIFIED FOR DSM 8376	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_8832.yaml	CultureMech:003493	MEDIUM 1 MODIFIED FOR DSM 8832	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_9006.yaml	CultureMech:003494	MEDIUM 1 MODIFIED FOR DSM 9006	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_9507.yaml	CultureMech:003495	MEDIUM 1 MODIFIED FOR DSM 9507	4	no pH and no temperature
5	bacterial/medium_1_modified_for_dsm_9565.yaml	CultureMech:003496	MEDIUM 1 MODIFIED FOR DSM 9565	4	no pH and no temperature
5	bacterial/medium_1a_modified_for_dsm_22387.yaml	CultureMech:004262	MEDIUM 1a MODIFIED FOR DSM 22387	4	no pH and no temperature
5	bacterial/medium_1a_modified_for_dsm_22392.yaml	CultureMech:004263	MEDIUM 1a MODIFIED FOR DSM 22392	4	no pH and no temperature
5	bacterial/medium_1a_modified_for_dsm_22397.yaml	CultureMech:004264	MEDIUM 1a MODIFIED FOR DSM 22397	4	no pH and no temperature
5	bacterial/medium_1a_modified_for_dsm_23513.yaml	CultureMech:004265	MEDIUM 1a MODIFIED FOR DSM 23513	4	no pH and no temperature
5	bacterial/medium_1a_modified_for_dsm_3038.yaml	CultureMech:004266	MEDIUM 1a MODIFIED FOR DSM 3038	4	no pH and no temperature
5	bacterial/medium_215_modified_for_dsm_10548.yaml	CultureMech:004407	MEDIUM 215 MODIFIED FOR DSM 10548	6	no pH and no temperature
5	bacterial/medium_215_modified_for_dsm_10599.yaml	CultureMech:004408	MEDIUM 215 MODIFIED FOR DSM 10599	6	no pH and no temperature
5	bacterial/medium_215_modified_for_dsm_13140.yaml	CultureMech:004409	MEDIUM 215 MODIFIED FOR DSM 13140	6	no pH and no temperature
5	bacterial/medium_215_modified_for_dsm_13191.yaml	CultureMech:004410	MEDIUM 215 MODIFIED FOR DSM 13191	6	no pH and no temperature
5	bacterial/medium_215_modified_for_dsm_13667.yaml	CultureMech:004412	MEDIUM 215 MODIFIED FOR DSM 13667	6	no pH and no temperature
5	bacterial/medium_215_modified_for_dsm_21511.yaml	CultureMech:004413	MEDIUM 215 MODIFIED FOR DSM 21511	6	no pH and no temperature
5	bacterial/medium_215_modified_for_dsm_22834.yaml	CultureMech:004414	MEDIUM 215 MODIFIED FOR DSM 22834	6	no pH and no temperature
5	bacterial/medium_215_modified_for_dsm_23150.yaml	CultureMech:004415	MEDIUM 215 MODIFIED FOR DSM 23150	6	no pH and no temperature
5	bacterial/medium_215_modified_for_dsm_25050.yaml	CultureMech:004416	MEDIUM 215 MODIFIED FOR DSM 25050	6	no pH and no temperature
5	bacterial/medium_215_modified_for_dsm_8629.yaml	CultureMech:004417	MEDIUM 215 MODIFIED FOR DSM 8629	6	no pH and no temperature
5	bacterial/medium_232_modified_for_dsm_16982.yaml	CultureMech:004591	MEDIUM 232 MODIFIED FOR DSM 16982	10	no pH and no temperature
5	bacterial/medium_232_modified_for_dsm_17330.yaml	CultureMech:004592	MEDIUM 232 MODIFIED FOR DSM 17330	10	no pH and no temperature
5	bacterial/medium_232_modified_for_dsm_20079.yaml	CultureMech:004593	MEDIUM 232 MODIFIED FOR DSM 20079	10	no pH and no temperature
5	bacterial/medium_232_modified_for_dsm_20243.yaml	CultureMech:004594	MEDIUM 232 MODIFIED FOR DSM 20243	10	no pH and no temperature
5	bacterial/medium_232_modified_for_dsm_20356.yaml	CultureMech:004596	MEDIUM 232 MODIFIED FOR DSM 20356	10	no pH and no temperature
5	bacterial/medium_232_modified_for_dsm_20403.yaml	CultureMech:004597	MEDIUM 232 MODIFIED FOR DSM 20403	10	no pH and no temperature
5	bacterial/medium_232_modified_for_dsm_20404.yaml	CultureMech:004598	MEDIUM 232 MODIFIED FOR DSM 20404	10	no pH and no temperature
5	bacterial/medium_232_modified_for_dsm_20405.yaml	CultureMech:004599	MEDIUM 232 MODIFIED FOR DSM 20405	10	no pH and no temperature
5	bacterial/medium_232_modified_for_dsm_20406.yaml	CultureMech:004600	MEDIUM 232 MODIFIED FOR DSM 20406	10	no pH and no temperature
5	bacterial/medium_232_modified_for_dsm_20653.yaml	CultureMech:004601	MEDIUM 232 MODIFIED FOR DSM 20653	10	no pH and no temperature
5	bacterial/medium_232_modified_for_dsm_20654.yaml	CultureMech:004602	MEDIUM 232 MODIFIED FOR DSM 20654	10	no pH and no temperature
5	bacterial/medium_232_modified_for_dsm_20655.yaml	CultureMech:004603	MEDIUM 232 MODIFIED FOR DSM 20655	10	no pH and no temperature
5	bacterial/medium_232_modified_for_dsm_20656.yaml	CultureMech:004604	MEDIUM 232 MODIFIED FOR DSM 20656	10	no pH and no temperature
5	bacterial/medium_232_modified_for_dsm_6306.yaml	CultureMech:004605	MEDIUM 232 MODIFIED FOR DSM 6306	10	no pH and no temperature
5	bacterial/medium_2_for_sulfurospirillum.yaml	CultureMech:008729	Medium 2 for Sulfurospirillum	38	no pH and no temperature
5	bacterial/medium_311_modified_for_dsm_2767.yaml	CultureMech:004950	MEDIUM 311 MODIFIED FOR DSM 2767	36	no pH and no temperature
5	bacterial/medium_311_modified_for_dsm_5090.yaml	CultureMech:004953	MEDIUM 311 MODIFIED FOR DSM 5090	36	no pH and no temperature
5	bacterial/medium_330_modified_for_dsm_17630.yaml	CultureMech:005023	MEDIUM 330 MODIFIED FOR DSM 17630	28	no pH and no temperature
5	bacterial/medium_339_modified_for_dsm_12679.yaml	CultureMech:005036	MEDIUM 339 MODIFIED FOR DSM 12679	3	no pH and no temperature
5	bacterial/medium_339_modified_for_dsm_12858.yaml	CultureMech:005037	MEDIUM 339 MODIFIED FOR DSM 12858	3	no pH and no temperature
5	bacterial/medium_339_modified_for_dsm_19450.yaml	CultureMech:005038	MEDIUM 339 MODIFIED FOR DSM 19450	3	no pH and no temperature
5	bacterial/medium_339_modified_for_dsm_22006.yaml	CultureMech:005040	MEDIUM 339 MODIFIED FOR DSM 22006	3	no pH and no temperature
5	bacterial/medium_339_modified_for_dsm_5676.yaml	CultureMech:005043	MEDIUM 339 MODIFIED FOR DSM 5676	3	no pH and no temperature
5	bacterial/medium_339_modified_for_dsm_6011.yaml	CultureMech:005044	MEDIUM 339 MODIFIED FOR DSM 6011	3	no pH and no temperature
5	bacterial/medium_339_modified_for_dsm_6400.yaml	CultureMech:005045	MEDIUM 339 MODIFIED FOR DSM 6400	3	no pH and no temperature
5	bacterial/medium_372_modified_for_dsm_18341.yaml	CultureMech:005094	MEDIUM 372 MODIFIED FOR DSM 18341	10	no pH and no temperature
5	bacterial/medium_372_modified_for_dsm_18342.yaml	CultureMech:005095	MEDIUM 372 MODIFIED FOR DSM 18342	10	no pH and no temperature
5	bacterial/medium_372_modified_for_dsm_19336.yaml	CultureMech:005098	MEDIUM 372 MODIFIED FOR DSM 19336	10	no pH and no temperature
5	bacterial/medium_372_modified_for_dsm_21622.yaml	CultureMech:005099	MEDIUM 372 MODIFIED FOR DSM 21622	10	no pH and no temperature
5	bacterial/medium_372_modified_for_dsm_21769.yaml	CultureMech:005100	MEDIUM 372 MODIFIED FOR DSM 21769	10	no pH and no temperature
5	bacterial/medium_372_modified_for_dsm_21771.yaml	CultureMech:005101	MEDIUM 372 MODIFIED FOR DSM 21771	10	no pH and no temperature
5	bacterial/medium_372_modified_for_dsm_23158.yaml	CultureMech:005102	MEDIUM 372 MODIFIED FOR DSM 23158	10	no pH and no temperature
5	bacterial/medium_372_modified_for_dsm_23862.yaml	CultureMech:005103	MEDIUM 372 MODIFIED FOR DSM 23862	10	no pH and no temperature
5	bacterial/medium_383_modified_for_dsm_10141.yaml	CultureMech:005131	MEDIUM 383 MODIFIED FOR DSM 10141	32	no pH and no temperature
5	bacterial/medium_383_modified_for_dsm_10259.yaml	CultureMech:005132	MEDIUM 383 MODIFIED FOR DSM 10259	32	no pH and no temperature
5	bacterial/medium_383_modified_for_dsm_8540.yaml	CultureMech:005150	MEDIUM 383 MODIFIED FOR DSM 8540	32	no pH and no temperature
5	bacterial/medium_383_modified_for_dsm_9755.yaml	CultureMech:005152	MEDIUM 383 MODIFIED FOR DSM 9755	32	no pH and no temperature
5	bacterial/medium_402_modified_for_dsm_11983.yaml	CultureMech:005197	MEDIUM 402 MODIFIED FOR DSM 11983	14	no pH and no temperature
5	bacterial/medium_402_modified_for_dsm_17614.yaml	CultureMech:005202	MEDIUM 402 MODIFIED FOR DSM 17614	14	no pH and no temperature
5	bacterial/medium_412_modified_for_dsm_18806.yaml	CultureMech:005234	MEDIUM 412 MODIFIED FOR DSM 18806	35	no pH and no temperature
5	bacterial/medium_412_modified_for_dsm_23131.yaml	CultureMech:005235	MEDIUM 412 MODIFIED FOR DSM 23131	35	no pH and no temperature
5	bacterial/medium_420_modified_for_dsm_4690.yaml	CultureMech:005244	MEDIUM 420 MODIFIED FOR DSM 4690	14	no pH and no temperature
5	bacterial/medium_429_modified_for_dsm_10000.yaml	CultureMech:005255	MEDIUM 429 MODIFIED FOR DSM 10000	15	no pH and no temperature
5	bacterial/medium_429_modified_for_dsm_11121.yaml	CultureMech:005257	MEDIUM 429 MODIFIED FOR DSM 11121	15	no pH and no temperature
5	bacterial/medium_429_modified_for_dsm_15534.yaml	CultureMech:005259	MEDIUM 429 MODIFIED FOR DSM 15534	15	no pH and no temperature
5	bacterial/medium_429_modified_for_dsm_15746.yaml	CultureMech:005260	MEDIUM 429 MODIFIED FOR DSM 15746	15	no pH and no temperature
5	bacterial/medium_429_modified_for_dsm_17480.yaml	CultureMech:005261	MEDIUM 429 MODIFIED FOR DSM 17480	15	no pH and no temperature
5	bacterial/medium_429_modified_for_dsm_17557.yaml	CultureMech:005262	MEDIUM 429 MODIFIED FOR DSM 17557	15	no pH and no temperature
5	bacterial/medium_429_modified_for_dsm_17739.yaml	CultureMech:005263	MEDIUM 429 MODIFIED FOR DSM 17739	15	no pH and no temperature
5	bacterial/medium_429_modified_for_dsm_19655.yaml	CultureMech:005264	MEDIUM 429 MODIFIED FOR DSM 19655	15	no pH and no temperature
5	bacterial/medium_429_modified_for_dsm_21463.yaml	CultureMech:005265	MEDIUM 429 MODIFIED FOR DSM 21463	15	no pH and no temperature
5	bacterial/medium_429_modified_for_dsm_21768.yaml	CultureMech:005266	MEDIUM 429 MODIFIED FOR DSM 21768	15	no pH and no temperature
5	bacterial/medium_429_modified_for_dsm_25354.yaml	CultureMech:005267	MEDIUM 429 MODIFIED FOR DSM 25354	15	no pH and no temperature
5	bacterial/medium_429b_modified_for_dsm_18554.yaml	CultureMech:005270	MEDIUM 429b MODIFIED FOR DSM 18554	15	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_10330.yaml	CultureMech:005307	MEDIUM 457 MODIFIED FOR DSM 10330	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11019.yaml	CultureMech:005308	MEDIUM 457 MODIFIED FOR DSM 11019	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11097.yaml	CultureMech:005309	MEDIUM 457 MODIFIED FOR DSM 11097	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11213.yaml	CultureMech:005310	MEDIUM 457 MODIFIED FOR DSM 11213	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11214.yaml	CultureMech:005311	MEDIUM 457 MODIFIED FOR DSM 11214	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11215.yaml	CultureMech:005312	MEDIUM 457 MODIFIED FOR DSM 11215	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11216.yaml	CultureMech:005313	MEDIUM 457 MODIFIED FOR DSM 11216	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11217.yaml	CultureMech:005314	MEDIUM 457 MODIFIED FOR DSM 11217	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11218.yaml	CultureMech:005315	MEDIUM 457 MODIFIED FOR DSM 11218	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11219.yaml	CultureMech:005316	MEDIUM 457 MODIFIED FOR DSM 11219	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11220.yaml	CultureMech:005317	MEDIUM 457 MODIFIED FOR DSM 11220	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11345.yaml	CultureMech:005318	MEDIUM 457 MODIFIED FOR DSM 11345	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11346.yaml	CultureMech:005319	MEDIUM 457 MODIFIED FOR DSM 11346	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11531.yaml	CultureMech:005320	MEDIUM 457 MODIFIED FOR DSM 11531	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11532.yaml	CultureMech:005321	MEDIUM 457 MODIFIED FOR DSM 11532	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11533.yaml	CultureMech:005322	MEDIUM 457 MODIFIED FOR DSM 11533	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11535.yaml	CultureMech:005323	MEDIUM 457 MODIFIED FOR DSM 11535	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11562.yaml	CultureMech:005324	MEDIUM 457 MODIFIED FOR DSM 11562	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11563.yaml	CultureMech:005325	MEDIUM 457 MODIFIED FOR DSM 11563	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11564.yaml	CultureMech:005326	MEDIUM 457 MODIFIED FOR DSM 11564	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11565.yaml	CultureMech:005327	MEDIUM 457 MODIFIED FOR DSM 11565	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11566.yaml	CultureMech:005328	MEDIUM 457 MODIFIED FOR DSM 11566	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11567.yaml	CultureMech:005329	MEDIUM 457 MODIFIED FOR DSM 11567	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11568.yaml	CultureMech:005330	MEDIUM 457 MODIFIED FOR DSM 11568	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11569.yaml	CultureMech:005331	MEDIUM 457 MODIFIED FOR DSM 11569	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11570.yaml	CultureMech:005332	MEDIUM 457 MODIFIED FOR DSM 11570	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11591.yaml	CultureMech:005333	MEDIUM 457 MODIFIED FOR DSM 11591	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11738.yaml	CultureMech:005334	MEDIUM 457 MODIFIED FOR DSM 11738	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_11850.yaml	CultureMech:005335	MEDIUM 457 MODIFIED FOR DSM 11850	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_12401.yaml	CultureMech:005336	MEDIUM 457 MODIFIED FOR DSM 12401	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_12418.yaml	CultureMech:005337	MEDIUM 457 MODIFIED FOR DSM 12418	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_12444.yaml	CultureMech:005338	MEDIUM 457 MODIFIED FOR DSM 12444	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_12445.yaml	CultureMech:005339	MEDIUM 457 MODIFIED FOR DSM 12445	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_12447.yaml	CultureMech:005340	MEDIUM 457 MODIFIED FOR DSM 12447	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_12448.yaml	CultureMech:005341	MEDIUM 457 MODIFIED FOR DSM 12448	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_12586.yaml	CultureMech:005342	MEDIUM 457 MODIFIED FOR DSM 12586	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_12647.yaml	CultureMech:005343	MEDIUM 457 MODIFIED FOR DSM 12647	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_12677.yaml	CultureMech:005344	MEDIUM 457 MODIFIED FOR DSM 12677	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_12734.yaml	CultureMech:005345	MEDIUM 457 MODIFIED FOR DSM 12734	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_12735.yaml	CultureMech:005346	MEDIUM 457 MODIFIED FOR DSM 12735	28	no pH and no temperature
5	bacterial/medium_457_modified_for_dsm_13225.yaml	CultureMech:005347	MEDIUM 457 MODIFIED FOR DSM 13225	28	no pH and no temperature
