file	preferred_term	from_chebi	to_chebi
data/normalized_yaml/bacterial/mediadive_1140_Main_sol_514e.yaml	(NH4)NO3	CHEBI:17632	CHEBI:63038
data/normalized_yaml/bacterial/mediadive_1140_Main_sol_514e.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_1140_Main_sol_514e.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_1140_Main_sol_514e.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_1140_Main_sol_514e.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1141_Main_sol_514f.yaml	Na-silicate	CHEBI:26710	CHEBI:60720
data/normalized_yaml/bacterial/mediadive_1141_Main_sol_514f.yaml	(NH4)NO3	CHEBI:17632	CHEBI:63038
data/normalized_yaml/bacterial/mediadive_1141_Main_sol_514f.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1141_Main_sol_514f.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_1142_Main_sol_514g.yaml	Na-silicate	CHEBI:26710	CHEBI:60720
data/normalized_yaml/bacterial/mediadive_1142_Main_sol_514g.yaml	(NH4)NO3	CHEBI:17632	CHEBI:63038
data/normalized_yaml/bacterial/mediadive_1142_Main_sol_514g.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1142_Main_sol_514g.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_1143_Main_sol_516.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_1143_Main_sol_516.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_1143_Main_sol_516.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_1143_Main_sol_516.yaml	Cellobiose	CHEBI:17057	CHEBI:17057
data/normalized_yaml/bacterial/mediadive_1143_Main_sol_516.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_1143_Main_sol_516.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1145_Solution_A.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_1145_Solution_A.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_1145_Solution_A.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_1145_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1148_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_114_Trace_element_solution_Vishniac_Santer_1957.yaml	ZnSO4 x 7 H2O	CHEBI:32599	CHEBI:32312
data/normalized_yaml/bacterial/mediadive_114_Trace_element_solution_Vishniac_Santer_1957.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_114_Trace_element_solution_Vishniac_Santer_1957.yaml	MnCl2 x 4 H2O	CHEBI:86158	CHEBI:86368
data/normalized_yaml/bacterial/mediadive_114_Trace_element_solution_Vishniac_Santer_1957.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_114_Trace_element_solution_Vishniac_Santer_1957.yaml	(NH4)6Mo7O24 x 4 H2O	CHEBI:31440	CHEBI:91249
data/normalized_yaml/bacterial/mediadive_114_Trace_element_solution_Vishniac_Santer_1957.yaml	CuSO4 x 5 H2O	CHEBI:32599	CHEBI:31440
data/normalized_yaml/bacterial/mediadive_114_Trace_element_solution_Vishniac_Santer_1957.yaml	CoCl2 x 6 H2O	CHEBI:35696	CHEBI:35696
data/normalized_yaml/bacterial/mediadive_114_Trace_element_solution_Vishniac_Santer_1957.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1151_Solution_C.yaml	Stearic acid	CHEBI:168383	CHEBI:28842
data/normalized_yaml/bacterial/mediadive_1151_Solution_C.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1152_Solution_F.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_1152_Solution_F.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1153_Main_sol_518.yaml	Na2HPO4 x 2 H2O	CHEBI:34683	CHEBI:34683
data/normalized_yaml/bacterial/mediadive_1153_Main_sol_518.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_1153_Main_sol_518.yaml	Na2S2O3 x 5 H2O	CHEBI:6636	CHEBI:32150
data/normalized_yaml/bacterial/mediadive_1153_Main_sol_518.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_1153_Main_sol_518.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1154_Main_sol_519.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_1154_Main_sol_519.yaml	Na-acetate	CHEBI:32588	CHEBI:32954
data/normalized_yaml/bacterial/mediadive_1154_Main_sol_519.yaml	Fe(NH4)2(SO4)2 x 7 H2O	CHEBI:76209	CHEBI:131378
data/normalized_yaml/bacterial/mediadive_1154_Main_sol_519.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_1154_Main_sol_519.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_1154_Main_sol_519.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1155_Main_sol_520.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_1155_Main_sol_520.yaml	K2HPO4 x 3 H2O	CHEBI:31206	CHEBI:131527
data/normalized_yaml/bacterial/mediadive_1155_Main_sol_520.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_1155_Main_sol_520.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_1155_Main_sol_520.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_1155_Main_sol_520.yaml	Cellobiose	CHEBI:17057	CHEBI:17057
data/normalized_yaml/bacterial/mediadive_1155_Main_sol_520.yaml	Cellulose	CHEBI:62968	CHEBI:18246
data/normalized_yaml/bacterial/mediadive_1155_Main_sol_520.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_1155_Main_sol_520.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1156_Main_sol_521.yaml	Na2S2O3 x 5 H2O	CHEBI:6636	CHEBI:32150
data/normalized_yaml/bacterial/mediadive_1156_Main_sol_521.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_1156_Main_sol_521.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_1156_Main_sol_521.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_1156_Main_sol_521.yaml	Na-pyruvate	CHEBI:31206	CHEBI:50144
data/normalized_yaml/bacterial/mediadive_1156_Main_sol_521.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_1156_Main_sol_521.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1157_Vitamin_solution.yaml	Riboflavin	CHEBI:17015	CHEBI:17015
data/normalized_yaml/bacterial/mediadive_1157_Vitamin_solution.yaml	Thioctic acid	CHEBI:16494	CHEBI:30314
data/normalized_yaml/bacterial/mediadive_1157_Vitamin_solution.yaml	Biotin	CHEBI:15956	CHEBI:15956
data/normalized_yaml/bacterial/mediadive_1157_Vitamin_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1158_Main_sol_523.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_1158_Main_sol_523.yaml	Cellobiose	CHEBI:17057	CHEBI:17057
data/normalized_yaml/bacterial/mediadive_1158_Main_sol_523.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_1158_Main_sol_523.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_1158_Main_sol_523.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1159_Main_sol_524.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_1159_Main_sol_524.yaml	SrCl2 x 6 H2O	CHEBI:8346	CHEBI:36385
data/normalized_yaml/bacterial/mediadive_1159_Main_sol_524.yaml	Na2HPO4 x 2 H2O	CHEBI:34683	CHEBI:34683
data/normalized_yaml/bacterial/mediadive_1159_Main_sol_524.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_1159_Main_sol_524.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_1159_Main_sol_524.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_115_Main_sol_70.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_115_Main_sol_70.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_1160_Main_sol_525.yaml	K2HPO4 x 3 H2O	CHEBI:31206	CHEBI:131527
data/normalized_yaml/bacterial/mediadive_1160_Main_sol_525.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_1160_Main_sol_525.yaml	Na-acetate	CHEBI:32588	CHEBI:32954
data/normalized_yaml/bacterial/mediadive_1160_Main_sol_525.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_1160_Main_sol_525.yaml	Trimethylamine-HCl	CHEBI:76209	CHEBI:64700
data/normalized_yaml/bacterial/mediadive_1160_Main_sol_525.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_1160_Main_sol_525.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_1160_Main_sol_525.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1161_Main_sol_525a.yaml	K2HPO4 x 3 H2O	CHEBI:31206	CHEBI:131527
data/normalized_yaml/bacterial/mediadive_1161_Main_sol_525a.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_1161_Main_sol_525a.yaml	Na-acetate	CHEBI:32588	CHEBI:32954
data/normalized_yaml/bacterial/mediadive_1161_Main_sol_525a.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_1161_Main_sol_525a.yaml	Trimethylamine-HCl	CHEBI:76209	CHEBI:64700
data/normalized_yaml/bacterial/mediadive_1161_Main_sol_525a.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_1161_Main_sol_525a.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_1161_Main_sol_525a.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1162_Main_sol_526.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_1162_Main_sol_526.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_1162_Main_sol_526.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1163_Trace_elements_solution_VR.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_1163_Trace_elements_solution_VR.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_1163_Trace_elements_solution_VR.yaml	NiCl2 x 6 H2O	CHEBI:36385	CHEBI:34887
data/normalized_yaml/bacterial/mediadive_1163_Trace_elements_solution_VR.yaml	ZnSO4 x 7 H2O	CHEBI:32599	CHEBI:32312
data/normalized_yaml/bacterial/mediadive_1163_Trace_elements_solution_VR.yaml	MnSO4 x H2O	CHEBI:31604	CHEBI:86364
data/normalized_yaml/bacterial/mediadive_1163_Trace_elements_solution_VR.yaml	CoCl2 x 6 H2O	CHEBI:35696	CHEBI:35696
data/normalized_yaml/bacterial/mediadive_1163_Trace_elements_solution_VR.yaml	CuSO4 x 5 H2O	CHEBI:32599	CHEBI:31440
data/normalized_yaml/bacterial/mediadive_1163_Trace_elements_solution_VR.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1165_Solution_A.yaml	Na-pyruvate	CHEBI:31206	CHEBI:50144
data/normalized_yaml/bacterial/mediadive_1165_Solution_A.yaml	Fe(NH4)2(SO4)2 x 6 H2O	CHEBI:75215	CHEBI:76181
data/normalized_yaml/bacterial/mediadive_1165_Solution_A.yaml	Co(NO3)2 x 6 H2O	CHEBI:32599	CHEBI:86214
data/normalized_yaml/bacterial/mediadive_1165_Solution_A.yaml	Na2WO4 x 2 H2O	CHEBI:48843	CHEBI:63939
data/normalized_yaml/bacterial/mediadive_1165_Solution_A.yaml	NiCl2 x 6 H2O	CHEBI:36385	CHEBI:34887
data/normalized_yaml/bacterial/mediadive_1165_Solution_A.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_1165_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1166_Solution_B.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_1166_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1167_Solution_C.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1168_Solution_D.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_1168_Solution_D.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1169_Solution_E.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_1169_Solution_E.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_116_Main_sol_71.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_116_Main_sol_71.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_116_Main_sol_71.yaml	Na2S2O3 x 5 H2O	CHEBI:6636	CHEBI:32150
data/normalized_yaml/bacterial/mediadive_116_Main_sol_71.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1170_Main_sol_528.yaml	Na2HPO4 x 2 H2O	CHEBI:34683	CHEBI:34683
data/normalized_yaml/bacterial/mediadive_1170_Main_sol_528.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_1170_Main_sol_528.yaml	Ca(NO3)2 x 4 H2O	CHEBI:2509	CHEBI:86159
data/normalized_yaml/bacterial/mediadive_1170_Main_sol_528.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1171_Solution_A.yaml	Glycerol	CHEBI:17754	CHEBI:17754
data/normalized_yaml/bacterial/mediadive_1171_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1172_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1173_Main_sol_529.yaml	NH4NO3	CHEBI:63038	CHEBI:63038
data/normalized_yaml/bacterial/mediadive_1173_Main_sol_529.yaml	MnSO4 x 7 H2O	CHEBI:32036	CHEBI:86360
data/normalized_yaml/bacterial/mediadive_1173_Main_sol_529.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_1173_Main_sol_529.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_1173_Main_sol_529.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_1173_Main_sol_529.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1174_Na-sesquicarbonate_solution.yaml	Na2CO3 anhydrous	CHEBI:33118	CHEBI:29377
data/normalized_yaml/bacterial/mediadive_1174_Na-sesquicarbonate_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1175_Main_sol_530.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_1175_Main_sol_530.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1176_Main_sol_531.yaml	Trypticase	CHEBI:29377	CHEBI:78018
data/normalized_yaml/bacterial/mediadive_1176_Main_sol_531.yaml	MnSO4 x H2O	CHEBI:31604	CHEBI:86364
data/normalized_yaml/bacterial/mediadive_1176_Main_sol_531.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_1176_Main_sol_531.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1177_Main_sol_533.yaml	NH4NO3	CHEBI:63038	CHEBI:63038
data/normalized_yaml/bacterial/mediadive_1177_Main_sol_533.yaml	Na2HPO4 x 12 H2O	CHEBI:44557	CHEBI:34683
data/normalized_yaml/bacterial/mediadive_1177_Main_sol_533.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_1177_Main_sol_533.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_1177_Main_sol_533.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_1177_Main_sol_533.yaml	H2O	CHEBI:15377	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1178_Trace_element_solution.yaml	H2O	CHEBI:15377	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1178_Trace_element_solution.yaml	ZnSO4 x 7 H2O	CHEBI:32599	CHEBI:32312
data/normalized_yaml/bacterial/mediadive_1178_Trace_element_solution.yaml	CuSO4 x 5 H2O	CHEBI:32599	CHEBI:31440
data/normalized_yaml/bacterial/mediadive_1178_Trace_element_solution.yaml	CoCl2 x 6 H2O	CHEBI:35696	CHEBI:35696
data/normalized_yaml/bacterial/mediadive_1179_Main_sol_534.yaml	NaBr	CHEBI:86158	CHEBI:63004
data/normalized_yaml/bacterial/mediadive_1179_Main_sol_534.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_1179_Main_sol_534.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1180_Trace_element_solution.yaml	(NH4)2Ni(SO4)2	CHEBI:32588	CHEBI:86149
data/normalized_yaml/bacterial/mediadive_1181_Main_sol_535.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_1181_Main_sol_535.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1185_545_TRYPTONE_SOYA_BROTH_TSB.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_1185_545_TRYPTONE_SOYA_BROTH_TSB.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1187_Main_sol_536.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_1187_Main_sol_536.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_1187_Main_sol_536.yaml	H2O	CHEBI:15377	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1187_Main_sol_536.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_1188_Main_sol_537.yaml	EDTA	CHEBI:42191	CHEBI:64755
data/normalized_yaml/bacterial/mediadive_1188_Main_sol_537.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1188_Main_sol_537.yaml	Na-pyruvate	CHEBI:31206	CHEBI:50144
data/normalized_yaml/bacterial/mediadive_1189_Trace_element_solution_A.yaml	MnCl2 x 4 H2O	CHEBI:86158	CHEBI:86368
data/normalized_yaml/bacterial/mediadive_1189_Trace_element_solution_A.yaml	ZnSO4 x 7 H2O	CHEBI:32599	CHEBI:32312
data/normalized_yaml/bacterial/mediadive_1189_Trace_element_solution_A.yaml	CuSO4 x 5 H2O	CHEBI:32599	CHEBI:31440
data/normalized_yaml/bacterial/mediadive_1189_Trace_element_solution_A.yaml	Co(NO3)2 x 6 H2O	CHEBI:32599	CHEBI:86214
data/normalized_yaml/bacterial/mediadive_1189_Trace_element_solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_118_Main_sol_73.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1190_Trace_element_solution_B.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_1190_Trace_element_solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1191_Main_sol_538.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_1191_Main_sol_538.yaml	FeCl2 x 6 H2O	CHEBI:32599	CHEBI:30812
data/normalized_yaml/bacterial/mediadive_1191_Main_sol_538.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1191_Main_sol_538.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_1192_Solution_A.yaml	Na-malate	CHEBI:76209	CHEBI:91261
data/normalized_yaml/bacterial/mediadive_1192_Solution_A.yaml	H2O	CHEBI:15377	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1193_Main_sol_539.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_1193_Main_sol_539.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_1193_Main_sol_539.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_1193_Main_sol_539.yaml	Cellobiose	CHEBI:17057	CHEBI:17057
data/normalized_yaml/bacterial/mediadive_1193_Main_sol_539.yaml	Cellulose	CHEBI:62968	CHEBI:18246
data/normalized_yaml/bacterial/mediadive_1193_Main_sol_539.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_1193_Main_sol_539.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1194_Main_sol_540.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_1194_Main_sol_540.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_1194_Main_sol_540.yaml	NiCl2 x 6 H2O	CHEBI:36385	CHEBI:34887
data/normalized_yaml/bacterial/mediadive_1194_Main_sol_540.yaml	Na2WO4 x 2 H2O	CHEBI:48843	CHEBI:63939
data/normalized_yaml/bacterial/mediadive_1194_Main_sol_540.yaml	Ascorbic acid	CHEBI:29073	CHEBI:22652
data/normalized_yaml/bacterial/mediadive_1194_Main_sol_540.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_1194_Main_sol_540.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_1194_Main_sol_540.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_1194_Main_sol_540.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1196_Solution_A.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_1196_Solution_A.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_1196_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1197_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1199_Solution_C.yaml	Na2-fumarate	CHEBI:29377	CHEBI:115156
data/normalized_yaml/bacterial/mediadive_1199_Solution_C.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_119_Main_sol_74.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_11_Main_sol_10.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_11_Main_sol_10.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1200_Solution_D.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_1200_Solution_D.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_1201_Main_sol_542.yaml	Thymine	CHEBI:17821	CHEBI:17821
