file_path	record_id	verdict	detail	ungrounded_siblings
bacterial/KOMODO_1101_DESULFONATRONOSPIRA_medium.yaml	CultureMech:003802	PROMOTED	0.0498504 g/L Yeast extract; 31 others all CHEBI-grounded	
bacterial/KOMODO_1104_DETHIOBACTER_medium.yaml	CultureMech:003804	PROMOTED	0.0498008 g/L Yeast extract; 33 others all CHEBI-grounded	
bacterial/KOMODO_1127_TPT_18_medium.yaml	CultureMech:003831	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Casitone
bacterial/KOMODO_1128_RHODOVULUM_VISAKHUM_medium.yaml	CultureMech:003832	PROMOTED	0.4 g/L Yeast extract; 16 others all CHEBI-grounded	
bacterial/KOMODO_1142_RHODOBLASTUS_medium.yaml	CultureMech:003852	PROMOTED	0.1 g/L Yeast extract; 13 others all CHEBI-grounded	
bacterial/KOMODO_1151_SDO_medium.yaml	CultureMech:003862	PROMOTED	0.1 g/L Yeast extract; 27 others all CHEBI-grounded	
bacterial/KOMODO_1155_SME_MEDIUM.yaml	CultureMech:003864	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	KJ
bacterial/KOMODO_1162_THIOPHAEOCOCCUS_MANGROVI_medium.yaml	CultureMech:003873	PROMOTED	0.4 g/L Yeast extract; 19 others all CHEBI-grounded	
bacterial/KOMODO_1174_NITRINCOLA_medium.yaml	CultureMech:003894	PROMOTED	0.1 g/L Yeast extract; 6 others all CHEBI-grounded	
bacterial/KOMODO_1175_ALKALIFLEXUS_medium.yaml	CultureMech:003895	PROMOTED	0.2 g/L Yeast extract; 7 others all CHEBI-grounded	
bacterial/KOMODO_1176_HALOVIBRIO_medium.yaml	CultureMech:003896	PROMOTED	0.2 g/L Yeast extract; 15 others all CHEBI-grounded	
bacterial/KOMODO_1187_ANOYXNATRONUM_medium.yaml	CultureMech:003907	PROMOTED	0.2 g/L Yeast extract; 27 others all CHEBI-grounded	
bacterial/KOMODO_1191_EGGC.yaml	CultureMech:003928	PROMOTED	0.3 g/L Casamino acids; 20 others all CHEBI-grounded	
bacterial/KOMODO_1197_RHODOBACTER_THIOCAPSA_medium.yaml	CultureMech:003935	PROMOTED	0.4 g/L Yeast extract; 15 others all CHEBI-grounded	
bacterial/KOMODO_1201_ALICYCLOBACILLUS_FERROOXYDANS_medium.yaml	CultureMech:003949	PROMOTED	0.215054 g/L Yeast extract; 7 others all CHEBI-grounded	
bacterial/KOMODO_1208_BACILLUS_ALKALIDIAZOTROPHICUS_medium.yaml	CultureMech:003956	PROMOTED	0.05 g/L Yeast extract; 30 others all CHEBI-grounded	
bacterial/KOMODO_1219_METHYLOVIRGULA_LIGNI_medium.yaml	CultureMech:003970	PROMOTED	0.1 g/L Yeast extract; 13 others all CHEBI-grounded	
bacterial/KOMODO_1220_ACIDOSOMA_medium.yaml	CultureMech:003973	PROMOTED	0.1 g/L Yeast extract; 13 others all CHEBI-grounded	
bacterial/KOMODO_1224_ECTOTHIORHODOSPIRA_VARIABILIS_medium.yaml	CultureMech:003978	PROMOTED	0.1 g/L Yeast extract; 20 others all CHEBI-grounded	
bacterial/KOMODO_1226_THIOHALOCAPSA_MARINA_medium.yaml	CultureMech:003981	PROMOTED	0.4 g/L Yeast extract; 19 others all CHEBI-grounded	
bacterial/KOMODO_1239_DESULFURISPIRILLUM_medium.yaml	CultureMech:003996	PROMOTED	0.05 g/L Yeast extract; 17 others all CHEBI-grounded	
bacterial/KOMODO_1250_DESULFOSPOROSINUS_ACIDOPHILUS_medium.yaml	CultureMech:004012	PROMOTED	0.498504 g/L Yeast extract; 31 others all CHEBI-grounded	
bacterial/KOMODO_1301_TEPIDANAEROBACTER_ACETATOXYDANS_medium.yaml	CultureMech:004056	PROMOTED	0.2 g/L Yeast extract; 34 others all CHEBI-grounded	
bacterial/KOMODO_1352_FUCHSIELLA_ALKALIACETIGENA_medium.yaml	CultureMech:004106	PROMOTED	0.0489716 g/L Yeast extract; 30 others all CHEBI-grounded	
bacterial/KOMODO_1360_HIPPEA_JASONIAE_medium.yaml	CultureMech:004108	PROMOTED	0.49456 g/L Yeast extract; 31 others all CHEBI-grounded	
bacterial/KOMODO_1381_S_HELIORESTIS_medium.yaml	CultureMech:004111	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	NaHSeO3
bacterial/KOMODO_1451_DEFERRISOMA_medium.yaml	CultureMech:004165	PROMOTED	0.199402 g/L Yeast extract; 30 others all CHEBI-grounded	
bacterial/KOMODO_162_HYPHOMICROBIUM_medium.yaml	CultureMech:004187	PROMOTED	0.1 g/L Yeast extract; 10 others all CHEBI-grounded	
bacterial/KOMODO_167_SPOROCYTOPHAGA_medium.yaml	CultureMech:004194	PROMOTED	0.02 g/L Yeast extract; 7 others all CHEBI-grounded	
bacterial/KOMODO_188_CHAETOMIUM_medium.yaml	CultureMech:004212	CURATOR: ground the sibling, or add it to the undefined list	2 other ingredient(s) not CHEBI-grounded	Fe2(SO4)3 x H2O; Cellulose MN 300
bacterial/KOMODO_221_AZOSPIRILLUM_medium.yaml	CultureMech:004576	PROMOTED	0.05 g/L Yeast extract; 12 others all CHEBI-grounded	
bacterial/KOMODO_242_BMM_-_medium.yaml	CultureMech:004614	PROMOTED	0.1 g/L Yeast extract; 11 others all CHEBI-grounded	
bacterial/KOMODO_253_medium_FOR_ECTOTHIORHODOSPIRA.yaml	CultureMech:004655	PROMOTED	0.49456 g/L Yeast extract; 26 others all CHEBI-grounded	
bacterial/KOMODO_25_RHODOPSEUDOMONAS_GLOBIFORMIS_medium.yaml	CultureMech:004663	PROMOTED	0.25 g/L Yeast extract; 18 others all CHEBI-grounded	
bacterial/KOMODO_269_ACIDIPHILIUM_medium.yaml	CultureMech:004675	PROMOTED	0.3 g/L Yeast extract; 6 others all CHEBI-grounded	
bacterial/KOMODO_26_ACID_RHODOSPIRILLACEAE_medium.yaml	CultureMech:004676	PROMOTED	0.2 g/L Yeast extract; 18 others all CHEBI-grounded	
bacterial/KOMODO_27_RHODOSPIRILLACEAE_medium_modified.yaml	CultureMech:004707	PROMOTED	0.3 g/L Yeast extract; 18 others all CHEBI-grounded	
bacterial/KOMODO_292_ACIDAMINOBACTER_medium.yaml	CultureMech:004754	PROMOTED	0.199402 g/L Yeast extract; 32 others all CHEBI-grounded	
bacterial/KOMODO_312_SCY_-_medium.yaml	CultureMech:004977	CURATOR: ground the sibling, or add it to the undefined list	3 other ingredient(s) not CHEBI-grounded	Casitone; Pancreatic digest of casein; Peptic digest of soybean meal
bacterial/KOMODO_351_RHODOBACTER_ADRIATICUS_MEDIUM.yaml	CultureMech:005067	PROMOTED	0.1 g/L Yeast extract; 25 others all CHEBI-grounded	
bacterial/KOMODO_358-1_For_aerobic_growth.yaml	CultureMech:005075	PROMOTED	0.49505 g/L Yeast extract; 13 others all CHEBI-grounded	
bacterial/KOMODO_378_ARTHROBACTER_medium.yaml	CultureMech:005114	PROMOTED	0.08 g/L Yeast extract; 13 others all CHEBI-grounded	
bacterial/KOMODO_405_SP2_medium.yaml	CultureMech:005225	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Casitone
bacterial/KOMODO_441_DIAZOTROPHIC_medium_RBA.yaml	CultureMech:005288	PROMOTED	0.0524659 g/L Yeast extract; 29 others all CHEBI-grounded	
bacterial/KOMODO_460_NITROGEN-FREE_medium_FOR_PSEUDOMONAS_STUTZERI.yaml	CultureMech:005466	PROMOTED	0.2 g/L Yeast extract; 5 others all CHEBI-grounded	
bacterial/KOMODO_480_DESULFURELLA_medium.yaml	CultureMech:005596	PROMOTED	0.0998004 g/L Yeast extract; 30 others all CHEBI-grounded	
bacterial/KOMODO_480b_TTD-MEDIUM.yaml	CultureMech:005598	PROMOTED	0.0998004 g/L Yeast extract; 30 others all CHEBI-grounded	
bacterial/KOMODO_494_ACETOHALOBIUM_medium.yaml	CultureMech:005623	PROMOTED	0.049456 g/L Yeast extract; 33 others all CHEBI-grounded	
bacterial/KOMODO_507_CARBOXYDOTHERMUS_medium.yaml	CultureMech:005708	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Na2-9,10-anthraquinone-2,6-disulfonate
bacterial/KOMODO_516_ANAEROCELLUM_medium.yaml	CultureMech:005874	PROMOTED	0.499002 g/L Yeast extract; 28 others all CHEBI-grounded	
bacterial/KOMODO_538_HERBASPIRILLUM_medium.yaml	CultureMech:005964	PROMOTED	0.05 g/L Yeast extract; 9 others all CHEBI-grounded	
bacterial/KOMODO_662_YEPG_medium.yaml	CultureMech:006244	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Polypeptone
bacterial/KOMODO_665_SULFOBACILLUS_medium.yaml	CultureMech:006248	PROMOTED	0.2 g/L Yeast extract; 7 others all CHEBI-grounded	
bacterial/KOMODO_684_MPOB_medium.yaml	CultureMech:006289	PROMOTED	0.199402 g/L Yeast extract; 32 others all CHEBI-grounded	
bacterial/KOMODO_709_ACIDIMICROBIUM_medium.yaml	CultureMech:006343	PROMOTED	0.25 g/L Yeast extract; 6 others all CHEBI-grounded	
bacterial/KOMODO_717_DESULFITOBACTERIUM_PCE_MEDIUM.yaml	CultureMech:006354	PROMOTED	0.0988142 g/L Yeast extract; 35 others all CHEBI-grounded	
bacterial/KOMODO_749_THERMODESULFOVIBRIO_YELLOWSTONII_medium.yaml	CultureMech:006400	PROMOTED	0.49456 g/L Yeast extract; 35 others all CHEBI-grounded	
bacterial/KOMODO_763_BOSEA_THIOOXIDANS_medium.yaml	CultureMech:006418	PROMOTED	0.1 g/L Yeast extract; 6 others all CHEBI-grounded	
bacterial/KOMODO_784_NATRONIELLA_medium.yaml	CultureMech:006484	PROMOTED	0.19861 g/L Yeast extract; 29 others all CHEBI-grounded	
bacterial/KOMODO_789_DILUTE_POTATO_medium.yaml	CultureMech:006490	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Diced potato
bacterial/KOMODO_793_MOORELLA_GLYCERINI_medium.yaml	CultureMech:006502	PROMOTED	0.497018 g/L Yeast extract; 31 others all CHEBI-grounded	
bacterial/KOMODO_812_SULFOBACILLUS_DISULFIDOOXIDANS_medium.yaml	CultureMech:006534	PROMOTED	0.1 g/L Yeast extract; 6 others all CHEBI-grounded	
bacterial/KOMODO_827_THERMOANAEROBACTER_SULFUROPHILUS_medium.yaml	CultureMech:006558	PROMOTED	0.499002 g/L Yeast extract; 29 others all CHEBI-grounded	
bacterial/KOMODO_842_HALOANAEROBACTER_SALINARIUS_medium.yaml	CultureMech:006645	PROMOTED	0.1 g/L Yeast extract; 26 others all CHEBI-grounded	
bacterial/KOMODO_847_MACROMONAS_medium.yaml	CultureMech:006654	PROMOTED	0.2 g/L Yeast extract; 22 others all CHEBI-grounded	
bacterial/KOMODO_854_HIPPEA_medium.yaml	CultureMech:006671	PROMOTED	0.098912 g/L Yeast extract; 35 others all CHEBI-grounded	
bacterial/KOMODO_885_PHC_medium.yaml	CultureMech:006736	CURATOR: ground the sibling, or add it to the undefined list	2 other ingredient(s) not CHEBI-grounded	Poly hexamethylene carbonate; Surfactant
bacterial/KOMODO_889_ISS1_medium.yaml	CultureMech:006739	PROMOTED	0.2 g/L Yeast extract; 22 others all CHEBI-grounded	
bacterial/KOMODO_903_THERMOANAEROBACTERIUM_medium.yaml	CultureMech:006773	PROMOTED	0.249252 g/L Trypticase peptone; 28 others all CHEBI-grounded	
bacterial/KOMODO_930_NATRONINCOLA_HISTIDINOVORANS_medium.yaml	CultureMech:006850	PROMOTED	0.2 g/L Yeast extract; 33 others all CHEBI-grounded	
bacterial/KOMODO_931_ALCALIPHILIC_AMPHIBACILLUS_STRAINS_medium.yaml	CultureMech:006851	PROMOTED	0.2 g/L Yeast extract; 24 others all CHEBI-grounded	
bacterial/KOMODO_932_HALONATRONUM_SACCHAROPHILUM_medium.yaml	CultureMech:006852	PROMOTED	0.2 g/L Yeast extract; 33 others all CHEBI-grounded	
bacterial/KOMODO_935_DEFERRIBACTER_medium.yaml	CultureMech:006857	PROMOTED	0.49456 g/L Yeast extract; 33 others all CHEBI-grounded	
bacterial/KOMODO_938_ST21_AGAR_FOR_CELLULOSE_DEGRADERS.yaml	CultureMech:006861	PROMOTED	0.0333333 g/L Yeast extract; 9 others all CHEBI-grounded	
bacterial/KOMODO_941_medium_FOR_ARHODOMONAS_AND_MARINOBACTER.yaml	CultureMech:006873	PROMOTED	0.1 g/L Bacto peptone; 26 others all CHEBI-grounded	
bacterial/KOMODO_957_MICROVIRGULA_medium.yaml	CultureMech:006901	PROMOTED	0.25 g/L Yeast extract; 6 others all CHEBI-grounded	
bacterial/KOMODO_960_PELOTOMACULUM_medium.yaml	CultureMech:006916	PROMOTED	0.0998004 g/L Yeast extract; 31 others all CHEBI-grounded	
bacterial/KOMODO_962_THERMOVENABULUM_medium.yaml	CultureMech:006919	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Na2-9,10-anthraquinone-2,6-disulfonate
bacterial/KOMODO_963_THERMOANAEROMONAS_medium.yaml	CultureMech:006920	PROMOTED	0.49456 g/L Yeast extract; 34 others all CHEBI-grounded	
bacterial/KOMODO_981_GEOTHERMOBACTER_medium.yaml	CultureMech:006942	PROMOTED	0.0997009 g/L Yeast extract; 35 others all CHEBI-grounded	
bacterial/TOGO_M1041_MPOB_Medium.yaml	CultureMech:007557	PROMOTED	0.4 g/L Yeast extract (BD-Difco); 13 others all CHEBI-grounded	
bacterial/TOGO_M1043_Modified_MPOB_Medium.yaml	CultureMech:007559	PROMOTED	0.4 g/L Yeast extract (BD-Difco); 12 others all CHEBI-grounded	
bacterial/TOGO_M1053_Desulfosporosinus_Acidodurans_Medium.yaml	CultureMech:007569	PROMOTED	0.2 g/L Yeast extract (BD-Difco); 11 others all CHEBI-grounded	
bacterial/TOGO_M1054_Desulfosporosinus_Acidodurans_Medium.yaml	CultureMech:007570	PROMOTED	0.2 g/L Yeast extract (BD-Difco); 12 others all CHEBI-grounded	
bacterial/TOGO_M1070_Acidithrix_Ferrooydans_Medium.yaml	CultureMech:007588	PROMOTED	0.2 g/L Yeast extract; 3 others all CHEBI-grounded	
bacterial/TOGO_M1082_MM4Y_Medium.yaml	CultureMech:007598	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Agar (Purified)
bacterial/TOGO_M1100_EGGC_Liquid_Medium.yaml	CultureMech:007619	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	0.5 M Na2HPO4--NaH2PO4 buffer (pH 7.3)
bacterial/TOGO_M1134_Acidified_MPOB_Medium.yaml	CultureMech:007656	PROMOTED	0.2 g/L Yeast extract (BD-Difco); 9 others all CHEBI-grounded	
bacterial/TOGO_M1135_M25Y_Medium.yaml	CultureMech:007657	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	0.2% Fe(NH4)2(SO4)・6H2O (in 0.037% HCl)
bacterial/TOGO_M1140_MO-YS_Medium.yaml	CultureMech:007663	PROMOTED	0.05 g/L Yeast extract (BD-Difco); 12 others all CHEBI-grounded	
bacterial/TOGO_M1152_Desulfurella_TR1_Medium.yaml	CultureMech:007676	PROMOTED	0.1 g/L Yeast extract; 12 others all CHEBI-grounded	
bacterial/TOGO_M1165_Bicarbonate_Buffered_Medium.yaml	CultureMech:007689	PROMOTED	0.1 g/L Yeast extract; 8 others all CHEBI-grounded	
bacterial/TOGO_M1166_Bicarbonate_Buffered_Medium.yaml	CultureMech:007690	PROMOTED	0.1 g/L Yeast extract; 8 others all CHEBI-grounded	
bacterial/TOGO_M1167_Bicarbonate_Buffered_Medium.yaml	CultureMech:007691	PROMOTED	0.1 g/L Yeast extract; 8 others all CHEBI-grounded	
bacterial/TOGO_M1168_Bicarbonate_Buffered_Medium.yaml	CultureMech:007692	PROMOTED	0.1 g/L Yeast extract; 8 others all CHEBI-grounded	
bacterial/TOGO_M1174_Halolactibacillus_9G_Medium.yaml	CultureMech:007699	PROMOTED	0.1 g/L Yeast extract; 10 others all CHEBI-grounded	
bacterial/TOGO_M1189_Mineral_Medium_With_Glucose.yaml	CultureMech:007714	PROMOTED	0.1 g/L Yeast extract; 7 others all CHEBI-grounded	
bacterial/TOGO_M1227_Modified_Roseospira_Medium.yaml	CultureMech:007755	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Ferric citrate (0.1%, w/v)
bacterial/TOGO_M1239_Desulfonatronum_PAR180_Medium.yaml	CultureMech:007768	PROMOTED	0.2 g/L Yeast extract; 16 others all CHEBI-grounded	
bacterial/TOGO_M1275_Vallitalea_70B-A_Medium.yaml	CultureMech:007808	PROMOTED	0.2 g/L Yeast extract; 9 others all CHEBI-grounded	
bacterial/TOGO_M1278_Desulfobotulus_Par22n_Medium.yaml	CultureMech:007811	PROMOTED	0.2 g/L Yeast extract; 9 others all CHEBI-grounded	
bacterial/TOGO_M1281_Acidihalobacter_Medium.yaml	CultureMech:007815	PROMOTED	0.1 g/L Yeast extract; 8 others all CHEBI-grounded	
bacterial/TOGO_M1339_Trichococcus_SKBG_Medium.yaml	CultureMech:007875	PROMOTED	0.2 g/L Yeast extract (BD-Difco); 8 others all CHEBI-grounded	
bacterial/TOGO_M1377_Glucose_bicarbonate-Buffered_Medium.yaml	CultureMech:007916	PROMOTED	0.2 g/L Yeast extract; 9 others all CHEBI-grounded	
bacterial/TOGO_M1379_SIUC-3_Medium.yaml	CultureMech:007918	PROMOTED	0.1 g/L Yeast extract; 12 others all CHEBI-grounded	
bacterial/TOGO_M1695_Sulfur-oxidizing_bacteria_Medium.yaml	CultureMech:008255	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Oxygen gas
bacterial/TOGO_M1783_Acidimicrobium_Medium.yaml	CultureMech:008350	PROMOTED	0.25 g/L yeast extract; 7 others all CHEBI-grounded	
bacterial/TOGO_M1939_Petrotoga_Medium.yaml	CultureMech:008517	PROMOTED	0.1 g/L Bacto Yeast Extract (Difco); 33 others all CHEBI-grounded	
bacterial/TOGO_M1956_Modified_288_medium.yaml	CultureMech:008536	PROMOTED	0.1 g/L Bacto Yeast Extract (Difco); 8 others all CHEBI-grounded	
bacterial/TOGO_M230_Artificial_Soil_Agar.yaml	CultureMech:008896	CURATOR: ground the sibling, or add it to the undefined list	2 other ingredient(s) not CHEBI-grounded	Soil extract (see below); leafy soil
bacterial/TOGO_M2332_Acidimicrobium_Medium.yaml	CultureMech:008919	PROMOTED	0.25 g/L Yeast extract; 7 others all CHEBI-grounded	
bacterial/TOGO_M2334_Chthonomonas_Medium.yaml	CultureMech:008921	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Gellan Gum (Phytagel)
bacterial/TOGO_M2343_Tepidanaerobacter_Acetatoxydans_Medium.yaml	CultureMech:008931	PROMOTED	0.2 g/L Yeast extract; 36 others all CHEBI-grounded	
bacterial/TOGO_M2477_Pfennig_s_Medium_II_With_Salt.yaml	CultureMech:009053	CURATOR: ground the sibling, or add it to the undefined list	3 other ingredient(s) not CHEBI-grounded	Sol. 1; Resazurin (0,1%); HCl (25%)
bacterial/TOGO_M2602_Deferribacter_Desulfuricans_Medium.yaml	CultureMech:009171	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	AIK(SO4)2 x 12 H2O
bacterial/TOGO_M2609_Carboxydothermus_Medium.yaml	CultureMech:009176	CURATOR: ground the sibling, or add it to the undefined list	2 other ingredient(s) not CHEBI-grounded	2 N NaOH; 2 M H2SO4
bacterial/TOGO_M2610_Carboxydothermus_Medium_Heterotroph.yaml	CultureMech:009178	CURATOR: ground the sibling, or add it to the undefined list	2 other ingredient(s) not CHEBI-grounded	Sodium resazurin (0.1% w/v); 2 N NaOH
bacterial/TOGO_M2625_Petrotoga_Medium.yaml	CultureMech:009190	CURATOR: ground the sibling, or add it to the undefined list	3 other ingredient(s) not CHEBI-grounded	Sodium resazurin (0.1% w/v); Fe(NH4)2(SO4)2 x 7 H2O (0.1% w/v); AIK(SO4)2 x 12 H2O
bacterial/TOGO_M2719_Acetohalobium_Medium.yaml	CultureMech:009270	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	N2 gas
bacterial/TOGO_M2720_Acetohalobium_medium.yaml	CultureMech:009271	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Trimethylamine . HCl
bacterial/TOGO_M2745_Dehalobacter_Restrictus_Medium_TCE.yaml	CultureMech:009296	CURATOR: ground the sibling, or add it to the undefined list	3 other ingredient(s) not CHEBI-grounded	(NH4)2CO3; N2 gas; 2N NaOH
bacterial/TOGO_M2773_Serpulina_Murdochii_Medium.yaml	CultureMech:009321	CURATOR: ground the sibling, or add it to the undefined list	3 other ingredient(s) not CHEBI-grounded	Pancreatic digest of casein; Peptic digest of soybean meal; air
bacterial/TOGO_M278_SI_Medium.yaml	CultureMech:009337	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	DL--Calcium pantothenate
bacterial/TOGO_M280_Hydrogenothermus_Medium.yaml	CultureMech:009358	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	air
bacterial/TOGO_M290_EGGC_Medium.yaml	CultureMech:009446	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	0.5 M Na2HPO4--NaH2PO4 buffer (pH 7.3)
bacterial/TOGO_M2999_Acidobacterium_Medium.yaml	CultureMech:009515	PROMOTED	0.1 g/L Yeast extract (BD-Difco); 7 others all CHEBI-grounded	
bacterial/TOGO_M3000_Acidobacterium_Medium.yaml	CultureMech:009519	PROMOTED	0.1 g/L Yeast extract (BD-Difco); 8 others all CHEBI-grounded	
bacterial/TOGO_M3130_Desulfurella_Medium.yaml	CultureMech:009601	CURATOR: ground the sibling, or add it to the undefined list	2 other ingredient(s) not CHEBI-grounded	Sodium resazurin (0.1% w/v); HCl (25%)
bacterial/TOGO_M3132_Hippea_Medium.yaml	CultureMech:009603	CURATOR: ground the sibling, or add it to the undefined list	3 other ingredient(s) not CHEBI-grounded	Sodium resazurin (0.1% w/v); Sulfur (powdered); MOPS buffer (SIGMA)
bacterial/TOGO_M3195_YEM_broth.yaml	CultureMech:009636	PROMOTED	0.4 g/L Yeast extract; 6 others all CHEBI-grounded	
bacterial/TOGO_M325_Sporotomaculum_Medium.yaml	CultureMech:009687	PROMOTED	0.2 g/L Yeast extract (BD-Difco); 12 others all CHEBI-grounded	
bacterial/TOGO_M334_SD0_Medium.yaml	CultureMech:009712	PROMOTED	0.1 g/L Yeast extract (BD-Difco); 10 others all CHEBI-grounded	
bacterial/TOGO_M338_Miura_Medium_LCA.yaml	CultureMech:009716	PROMOTED	0.2 g/L Yeast extract (BD-Difco); 7 others all CHEBI-grounded	
bacterial/TOGO_M342_SME_Medium.yaml	CultureMech:009721	PROMOTED	0.4 g/L Yeast extract (BD-Difco); 10 others all CHEBI-grounded	
bacterial/TOGO_M347_JT_Medium.yaml	CultureMech:009726	PROMOTED	0.2 g/L Yeast extract (BD-Difco); 12 others all CHEBI-grounded	
bacterial/TOGO_M356_MGP_Medium.yaml	CultureMech:009736	PROMOTED	0.1 g/L Yeast extract (BD-Difco); 12 others all CHEBI-grounded	
bacterial/TOGO_M359_Deferribacter_Abyssi_Medium.yaml	CultureMech:009739	PROMOTED	0.1 g/L Yeast extract (BD-Difco); 11 others all CHEBI-grounded	
bacterial/TOGO_M360_Vulcanithermus_Mediatlanticus_Medium.yaml	CultureMech:009741	PROMOTED	0.3 g/L Yeast extract (BD-Difco); 10 others all CHEBI-grounded	
bacterial/TOGO_M361_Caminibacter_Medium.yaml	CultureMech:009742	PROMOTED	0.2 g/L Yeast extract (BD-Difco); 12 others all CHEBI-grounded	
bacterial/TOGO_M376_Trichococcus_Medium.yaml	CultureMech:009757	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	D--Glucose
bacterial/TOGO_M378_Desulfobacterium_Medium.yaml	CultureMech:009759	PROMOTED	0.1 g/L Yeast extract (BD-Difco); 15 others all CHEBI-grounded	
bacterial/TOGO_M385_JI_Medium.yaml	CultureMech:009766	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	o--phthalic acid
bacterial/TOGO_M401_Acetobacterium_Submarinus_Medium.yaml	CultureMech:009785	CURATOR: ground the sibling, or add it to the undefined list	4 other ingredient(s) not CHEBI-grounded	Sea salts (Sigma); Sodium phosphate buffer (10 mM, pH 7.1); DL--Calcium pantothenate; Sodium phosphate buffer (25 mM, pH 3.4)
bacterial/TOGO_M434_Anaerolinea_Medium.yaml	CultureMech:009820	PROMOTED	0.1 g/L Yeast extract (BD-Difco); 12 others all CHEBI-grounded	
bacterial/TOGO_M447_Mjtso_Medium.yaml	CultureMech:009833	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Oxygen gas
bacterial/TOGO_M496_MMJ-DO_Medium.yaml	CultureMech:009884	PROMOTED	0.1 g/L Yeast extract; 8 others all CHEBI-grounded	
bacterial/TOGO_M497_Modified_Biebl_And_Pfennig_s_Medium.yaml	CultureMech:009885	PROMOTED	0.3 g/L Yeast extract (BD-Difco); 16 others all CHEBI-grounded	
bacterial/TOGO_M504_UI_Medium.yaml	CultureMech:009894	PROMOTED	0.2 g/L Yeast extract (BD-Difco); 12 others all CHEBI-grounded	
bacterial/TOGO_M516_Rhodovulum_Visakhum_Medium.yaml	CultureMech:009907	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Vitamin B12 (20 μg/ml) (filter--sterilized)
bacterial/TOGO_M517_Rhodobium_Gokurnum_Medium.yaml	CultureMech:009908	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	HCl (25%, v/v)
bacterial/TOGO_M521_Rhodovulum_Imhoffii_Medium.yaml	CultureMech:009913	CURATOR: ground the sibling, or add it to the undefined list	4 other ingredient(s) not CHEBI-grounded	Ferric citrate (0.1%, w/v); Vitamin B12 (2 mg/ml); Sodium L--malate; HCl (25%, v/v)
bacterial/TOGO_M535_Marichromatium_Bheemlicum_Medium.yaml	CultureMech:009927	CURATOR: ground the sibling, or add it to the undefined list	4 other ingredient(s) not CHEBI-grounded	Ferric citrate (0.1%, w/v); Vitamin B12 (2 mg/ml); Na2S・9H2O (final conc.); HCl (25%, v/v)
bacterial/TOGO_M546_Thermodesulfovibrio_Hydrogeniphilus_Medium.yaml	CultureMech:009939	PROMOTED	0.1 g/L Yeast extract; 17 others all CHEBI-grounded	
bacterial/TOGO_M547_Desulfotomaculum_Lam5_Medium.yaml	CultureMech:009940	PROMOTED	0.1 g/L Yeast extract; 16 others all CHEBI-grounded	
bacterial/TOGO_M565_Thiorhodococcus_Bheemlicum_Medium.yaml	CultureMech:009960	CURATOR: ground the sibling, or add it to the undefined list	2 other ingredient(s) not CHEBI-grounded	Ferric citrate (0.1%, w/v); NaHCO3 (10%, w/v)
bacterial/TOGO_M569_Desulfovibrio_HEB233_Medium.yaml	CultureMech:009964	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Sol. 1
bacterial/TOGO_M572_Roseospira_Medium.yaml	CultureMech:009968	CURATOR: ground the sibling, or add it to the undefined list	2 other ingredient(s) not CHEBI-grounded	Ferric citrate (0.1%, w/v); HCl (25%, v/v)
