yaml_path	category_dir	primary_target	excluded_reason	id	name	original_name	medium_type	physical_state	target_organism_count	growth_metric_count	supported_growth_evidence_count	genome_id_count	variant_count	proposal_path	proposal_candidate_count	proposal_support_count	proposal_review_count	review_status	load_error
data/normalized_yaml/bacterial/TOGO_M1214_Aspergillus_Complete_Medium.yaml	bacterial	True		CultureMech:007742	aspergillus_complete_medium	Aspergillus Complete Medium	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1214_Aspergillus_Complete_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1215_Methanobacterium_Medium_For_Strain_CAN.yaml	bacterial	True		CultureMech:007743	methanobacterium_medium_for_strain_can	Methanobacterium Medium For Strain CAN	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1215_Methanobacterium_Medium_For_Strain_CAN.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1216_IRD_F1F22_Medium.yaml	bacterial	True		CultureMech:007744	ird_f1f22_medium	IRD F1F22 Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1216_IRD_F1F22_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1217_Roseibaca_Calidilacus_Medium.yaml	bacterial	True		CultureMech:007745	roseibaca_calidilacus_medium	Roseibaca Calidilacus Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1217_Roseibaca_Calidilacus_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1218_Neutral_Oligotrophic_Haloarchaeal_Medium.yaml	bacterial	True		CultureMech:007746	neutral_oligotrophic_haloarchaeal_medium	Neutral Oligotrophic Haloarchaeal Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1218_Neutral_Oligotrophic_Haloarchaeal_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1219_Neutral_Oligotrophic_Haloarchaeal_Medium.yaml	bacterial	True		CultureMech:007747	neutral_oligotrophic_haloarchaeal_medium	Neutral Oligotrophic Haloarchaeal Medium	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1219_Neutral_Oligotrophic_Haloarchaeal_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1220_Natronospira_Proteinivora_Medium.yaml	bacterial	True		CultureMech:007748	natronospira_proteinivora_medium	Natronospira Proteinivora Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1220_Natronospira_Proteinivora_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1221_Longimonas_Haloalkaliphila_Medium.yaml	bacterial	True		CultureMech:007749	longimonas_haloalkaliphila_medium	Longimonas Haloalkaliphila Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1221_Longimonas_Haloalkaliphila_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1223_Sea_Salts_Yeast_Extract_Peptone_Medium.yaml	bacterial	True		CultureMech:007751	sea_salts_yeast_extract_peptone_medium	Sea Salts Yeast Extract Peptone Medium	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1223_Sea_Salts_Yeast_Extract_Peptone_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1224_Tepidibacillus_Decaturensis_Medium.yaml	bacterial	True		CultureMech:007752	tepidibacillus_decaturensis_medium	Tepidibacillus Decaturensis Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1224_Tepidibacillus_Decaturensis_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1225_Orenia_Metallireducens_Medium.yaml	bacterial	True		CultureMech:007753	orenia_metallireducens_medium	Orenia Metallireducens Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1225_Orenia_Metallireducens_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1226_Abyssisolibacter_Medium.yaml	bacterial	True		CultureMech:007754	abyssisolibacter_medium	Abyssisolibacter Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1226_Abyssisolibacter_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1227_Modified_Roseospira_Medium.yaml	bacterial	True		CultureMech:007755	modified_roseospira_medium	Modified Roseospira Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1227_Modified_Roseospira_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1228_Methanimicrococcus_Medium.yaml	bacterial	True		CultureMech:007756	methanimicrococcus_medium	Methanimicrococcus Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1228_Methanimicrococcus_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1229_Methanobacterum_Medium_IX.yaml	bacterial	True		CultureMech:007757	methanobacterum_medium_ix	Methanobacterum Medium (IX)	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1229_Methanobacterum_Medium_IX.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M122_Alkaline_Xylan_Medium.yaml	bacterial	True		CultureMech:007758	alkaline_xylan_medium	Alkaline Xylan Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M122_Alkaline_Xylan_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1230_Nitrososphaera_Gargensis_Medium.yaml	bacterial	True		CultureMech:007759	nitrososphaera_gargensis_medium	Nitrososphaera Gargensis Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1230_Nitrososphaera_Gargensis_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1231_Methanomassiliicoccus_Alvus_Medium.yaml	bacterial	True		CultureMech:007760	methanomassiliicoccus_alvus_medium	Methanomassiliicoccus Alvus Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1231_Methanomassiliicoccus_Alvus_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1233_Desulfobacterium_Naphthalenivolans_Medium.yaml	bacterial	True		CultureMech:007762	desulfobacterium_naphthalenivolans_medium	Desulfobacterium Naphthalenivolans Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1233_Desulfobacterium_Naphthalenivolans_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1235_R2A_Agar_With_2_NaCl.yaml	bacterial	True		CultureMech:007764	r2a_agar_with_2_nacl	R2A Agar With 2% NaCl	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1235_R2A_Agar_With_2_NaCl.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1236_K_Medium.yaml	bacterial	True		CultureMech:007765	k_medium	K Medium	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1236_K_Medium.yaml	2	0	2	has_review_candidates	
data/normalized_yaml/bacterial/TOGO_M1237_Desulfoobulbus_Oligotrophicus_Medium.yaml	bacterial	True		CultureMech:007766	desulfoobulbus_oligotrophicus_medium	Desulfoobulbus Oligotrophicus Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1237_Desulfoobulbus_Oligotrophicus_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1238_Inorganic_Salts-Starch_Agar_ISP-4_With_5_NaCl.yaml	bacterial	True		CultureMech:007767	inorganic_salts_starch_agar_isp_4_with_5_nacl	Inorganic Salts-Starch Agar (ISP-4) With 5% NaCl	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1238_Inorganic_Salts-Starch_Agar_ISP-4_With_5_NaCl.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1239_Desulfonatronum_PAR180_Medium.yaml	bacterial	True		CultureMech:007768	desulfonatronum_par180_medium	Desulfonatronum PAR180 Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1239_Desulfonatronum_PAR180_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M123_Rhodopseudomonas_Medium.yaml	bacterial	True		CultureMech:007769	rhodopseudomonas_medium	Rhodopseudomonas Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M123_Rhodopseudomonas_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1240_Ghiorsea_Bivora_Medium.yaml	bacterial	True		CultureMech:007770	ghiorsea_bivora_medium	Ghiorsea Bivora Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1240_Ghiorsea_Bivora_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1241_Mollicutes_H-RF3_Medium.yaml	bacterial	True		CultureMech:007771	mollicutes_h_rf3_medium	Mollicutes H-RF3 Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1241_Mollicutes_H-RF3_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1242_Mollicutes_MZ-XQ_Medium.yaml	bacterial	True		CultureMech:007772	mollicutes_mz_xq_medium	Mollicutes MZ-XQ Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1242_Mollicutes_MZ-XQ_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1243_Cyclonatrum_Proteilyticum_Medium.yaml	bacterial	True		CultureMech:007773	cyclonatrum_proteilyticum_medium	Cyclonatrum Proteilyticum Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1243_Cyclonatrum_Proteilyticum_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1244_NAS-02_Medium.yaml	bacterial	True		CultureMech:007774	nas_02_medium	NAS-02 Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1244_NAS-02_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1245_Modified_Baar_s_Medium.yaml	bacterial	True		CultureMech:007775	modified_baars_medium	Modified Baar's Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1245_Modified_Baar_s_Medium.yaml	1	0	1	has_review_candidates	
data/normalized_yaml/bacterial/TOGO_M1248_Desulfovibrio_Dechloracetivorans_Medium.yaml	bacterial	True		CultureMech:007778	desulfovibrio_dechloracetivorans_medium	Desulfovibrio Dechloracetivorans Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1248_Desulfovibrio_Dechloracetivorans_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1249_MMFC1_Medium.yaml	bacterial	True		CultureMech:007779	mmfc1_medium	MMFC1 Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1249_MMFC1_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M124_Medium_10.yaml	bacterial	True		CultureMech:007780	medium_10	Medium 10	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M124_Medium_10.yaml	4	0	4	has_review_candidates	
data/normalized_yaml/bacterial/TOGO_M1250_LB_Luria-Bertani_Agar_With_Kanamycin_And_Rifampicin.yaml	bacterial	True		CultureMech:007781	lb_luria_bertani_agar_with_kanamycin_and_rifampicin	LB (Luria-Bertani) Agar With Kanamycin And Rifampicin	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1250_LB_Luria-Bertani_Agar_With_Kanamycin_And_Rifampicin.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1251_Clostridum_G4_Medium.yaml	bacterial	True		CultureMech:007782	clostridum_g4_medium	Clostridum G4 Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1251_Clostridum_G4_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1252_A7_Medium.yaml	bacterial	True		CultureMech:007783	a7_medium	A7 Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1252_A7_Medium.yaml	2	0	2	has_review_candidates	
data/normalized_yaml/bacterial/TOGO_M1253_M39_Methylomonas_Medium.yaml	bacterial	True		CultureMech:007784	m39_methylomonas_medium	M39 Methylomonas Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1253_M39_Methylomonas_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1254_M39_Methylomonas_Medium.yaml	bacterial	True		CultureMech:007785	m39_methylomonas_medium	M39 Methylomonas Medium	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1254_M39_Methylomonas_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1256_Methylotenera_Medium.yaml	bacterial	True		CultureMech:007787	methylotenera_medium	Methylotenera Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1256_Methylotenera_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1257_Methylotenera_Medium.yaml	bacterial	True		CultureMech:007788	methylotenera_medium	Methylotenera Medium	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1257_Methylotenera_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1259_Caenicola_Mobile_Medium.yaml	bacterial	True		CultureMech:007790	caenicola_mobile_medium	Caenicola Mobile Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1259_Caenicola_Mobile_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M125_Rumen_Fluid-Glucose-Cellobiose_Agar.yaml	bacterial	True		CultureMech:007791	rumen_fluid_glucose_cellobiose_agar	Rumen Fluid-Glucose-Cellobiose Agar	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M125_Rumen_Fluid-Glucose-Cellobiose_Agar.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1260_Methanosarcina_JL01_Medium.yaml	bacterial	True		CultureMech:007792	methanosarcina_jl01_medium	Methanosarcina JL01 Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1260_Methanosarcina_JL01_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1261_Sedimentisphaera_L21_Medium.yaml	bacterial	True		CultureMech:007793	sedimentisphaera_l21_medium	Sedimentisphaera L21 Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1261_Sedimentisphaera_L21_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1262_BTT_Medium.yaml	bacterial	True		CultureMech:007794	btt_medium	BTT Medium	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1262_BTT_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1263_M_Medium.yaml	bacterial	True		CultureMech:007795	m_medium	M Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1263_M_Medium.yaml	2	0	2	has_review_candidates	
data/normalized_yaml/bacterial/TOGO_M1264_Cellulolytic_Natronoarchaea_Medium.yaml	bacterial	True		CultureMech:007796	cellulolytic_natronoarchaea_medium	Cellulolytic Natronoarchaea Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1264_Cellulolytic_Natronoarchaea_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1265_Modified_Cellulolytic_Haloarchaea_Medium.yaml	bacterial	True		CultureMech:007797	modified_cellulolytic_haloarchaea_medium	Modified Cellulolytic Haloarchaea Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1265_Modified_Cellulolytic_Haloarchaea_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1266_Modified_Cellulolytic_Haloarchaea_Medium.yaml	bacterial	True		CultureMech:007798	modified_cellulolytic_haloarchaea_medium	Modified Cellulolytic Haloarchaea Medium	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1266_Modified_Cellulolytic_Haloarchaea_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1268_Chloroflexus_Medium.yaml	bacterial	True		CultureMech:007800	chloroflexus_medium	Chloroflexus Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1268_Chloroflexus_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1269_Atalassotoga_AZC2201_Medium.yaml	bacterial	True		CultureMech:007801	atalassotoga_azc2201_medium	Atalassotoga AZC2201 Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1269_Atalassotoga_AZC2201_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M126_Rumen_Fluid-Xylan-Agar.yaml	bacterial	True		CultureMech:007802	rumen_fluid_xylan_agar	Rumen Fluid-Xylan-Agar	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M126_Rumen_Fluid-Xylan-Agar.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1270_LB_Luria-Bertani_Agar_With_5_NaCl_pH_9.0.yaml	bacterial	True		CultureMech:007803	lb_luria_bertani_agar_with_5_nacl_ph_9_0	LB (Luria-Bertani) Agar With 5% NaCl (pH 9.0)	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1270_LB_Luria-Bertani_Agar_With_5_NaCl_pH_9.0.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1275_Vallitalea_70B-A_Medium.yaml	bacterial	True		CultureMech:007808	vallitalea_70b_a_medium	Vallitalea 70B-A Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1275_Vallitalea_70B-A_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1276_Alkaline_Trypticase_Soy_Broth_Agar.yaml	bacterial	True		CultureMech:007809	alkaline_trypticase_soy_broth_agar	Alkaline Trypticase Soy Broth Agar	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1276_Alkaline_Trypticase_Soy_Broth_Agar.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1277_Geothermobacter_Medium.yaml	bacterial	True		CultureMech:007810	geothermobacter_medium	Geothermobacter Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1277_Geothermobacter_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1278_Desulfobotulus_Par22n_Medium.yaml	bacterial	True		CultureMech:007811	desulfobotulus_par22n_medium	Desulfobotulus Par22n Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1278_Desulfobotulus_Par22n_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1279_Methanothermococcus_HHB_Medium.yaml	bacterial	True		CultureMech:007812	methanothermococcus_hhb_medium	Methanothermococcus HHB Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1279_Methanothermococcus_HHB_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M127_Maleate_Liquid_Medium.yaml	bacterial	True		CultureMech:007813	maleate_liquid_medium	Maleate Liquid Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M127_Maleate_Liquid_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1280_Archaeoglobus_MCR_Medium.yaml	bacterial	True		CultureMech:007814	archaeoglobus_mcr_medium	Archaeoglobus MCR Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1280_Archaeoglobus_MCR_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1281_Acidihalobacter_Medium.yaml	bacterial	True		CultureMech:007815	acidihalobacter_medium	Acidihalobacter Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1281_Acidihalobacter_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1282_Acidihalobacter_Prosperus_F5_Medium.yaml	bacterial	True		CultureMech:007816	acidihalobacter_prosperus_f5_medium	Acidihalobacter Prosperus F5 Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1282_Acidihalobacter_Prosperus_F5_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1283_Saltwater_Medium_For_Oceanic_AOA.yaml	bacterial	True		CultureMech:007817	saltwater_medium_for_oceanic_aoa	Saltwater Medium For Oceanic AOA	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1283_Saltwater_Medium_For_Oceanic_AOA.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1284_Mineral_Medium_Brunner_Supplemented_With_Toluene.yaml	bacterial	True		CultureMech:007818	mineral_medium_brunner_supplemented_with_toluene	Mineral Medium (Brunner) Supplemented With Toluene	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1284_Mineral_Medium_Brunner_Supplemented_With_Toluene.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1285_ELBE_Methanotroph_Medium.yaml	bacterial	True		CultureMech:007819	elbe_methanotroph_medium	ELBE Methanotroph Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1285_ELBE_Methanotroph_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1286_ELBE_Methanotroph_Medium.yaml	bacterial	True		CultureMech:007820	elbe_methanotroph_medium	ELBE Methanotroph Medium	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1286_ELBE_Methanotroph_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1287_Treponema_Bryantii_Medium.yaml	bacterial	True		CultureMech:007821	treponema_bryantii_medium	Treponema Bryantii Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1287_Treponema_Bryantii_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1288_Weak_Oatmeal_Agar.yaml	bacterial	True		CultureMech:007822	weak_oatmeal_agar	Weak Oatmeal Agar	COMPLEX	SOLID_AGAR	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1288_Weak_Oatmeal_Agar.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1289_Treponema_Saccharophilum_Medium.yaml	bacterial	True		CultureMech:007823	treponema_saccharophilum_medium	Treponema Saccharophilum Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1289_Treponema_Saccharophilum_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1290_Sporomusa_Acidovorans_Medium.yaml	bacterial	True		CultureMech:007825	sporomusa_acidovorans_medium	Sporomusa Acidovorans Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1290_Sporomusa_Acidovorans_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1295_Marine_Tryptone_Yeast_Extract_Medium.yaml	bacterial	True		CultureMech:007828	marine_tryptone_yeast_extract_medium	Marine Tryptone Yeast Extract Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1295_Marine_Tryptone_Yeast_Extract_Medium.yaml	0	0	0	reviewed_no_candidates	
data/normalized_yaml/bacterial/TOGO_M1296_Halanaerobium_Hydrogeniformans_Medium.yaml	bacterial	True		CultureMech:007829	halanaerobium_hydrogeniformans_medium	Halanaerobium Hydrogeniformans Medium	COMPLEX	LIQUID	0	0	0	0	0	workspace/reports/growth_evidence_proposals/bacterial/TOGO_M1296_Halanaerobium_Hydrogeniformans_Medium.yaml	0	0	0	reviewed_no_candidates	
