culturemech_id	file_path
CultureMech:006272	data/normalized_yaml/bacterial/KOMODO_676_mAB1-MEDIUM.yaml
CultureMech:006273	data/normalized_yaml/bacterial/KOMODO_677_P-2_medium.yaml
CultureMech:006274	data/normalized_yaml/bacterial/KOMODO_678-1_For_DSM_9219.yaml
CultureMech:006275	data/normalized_yaml/bacterial/KOMODO_678_CP-MEDIUM.yaml
CultureMech:006276	data/normalized_yaml/bacterial/KOMODO_679-1_For_S._buswellii_DSM_2612M.yaml
CultureMech:006277	data/normalized_yaml/bacterial/KOMODO_679-2_For_S._wolinii_DSM_2805M.yaml
CultureMech:006278	data/normalized_yaml/bacterial/KOMODO_679_SB_SW_MEDIUM.yaml
CultureMech:006279	data/normalized_yaml/bacterial/KOMODO_67_CY-AGAR.yaml
CultureMech:006280	data/normalized_yaml/bacterial/KOMODO_680_TRYPTONE_Yeast_extract_AGAR_TYG.yaml
CultureMech:006281	data/normalized_yaml/bacterial/KOMODO_681_TGA-MEDIUM.yaml
CultureMech:006282	data/normalized_yaml/bacterial/KOMODO_682_DESULFOTOMACULUM_SP._MEDIUM_II.yaml
CultureMech:006283	data/normalized_yaml/bacterial/KOMODO_683-replace-N-Methylhydantoin-with-creatinine_AMO.1_medium_replace_N-Methylhydantoin_with_creatinine.yaml
CultureMech:006284	data/normalized_yaml/bacterial/KOMODO_683_AMO.1_medium.yaml
CultureMech:006285	data/normalized_yaml/bacterial/KOMODO_684-14055_MEDIUM_684_MODIFIED_FOR_DSM_14055.yaml
CultureMech:006286	data/normalized_yaml/bacterial/KOMODO_684-1_For_DSM_14823.yaml
CultureMech:006287	data/normalized_yaml/bacterial/KOMODO_684-23957_MEDIUM_684_MODIFIED_FOR_DSM_23957.yaml
CultureMech:006288	data/normalized_yaml/bacterial/KOMODO_684-2_For_DSM_17232.yaml
CultureMech:006289	data/normalized_yaml/bacterial/KOMODO_684_MPOB_medium.yaml
CultureMech:006290	data/normalized_yaml/bacterial/KOMODO_685_ANAEROBRANCA_medium.yaml
CultureMech:006291	data/normalized_yaml/bacterial/KOMODO_686_PROPIONIGENIUM_MARIS_medium.yaml
CultureMech:006292	data/normalized_yaml/bacterial/KOMODO_688_THERMOTOGA_SUBTERRANEA_medium.yaml
CultureMech:006293	data/normalized_yaml/bacterial/KOMODO_689_ACE_medium.yaml
CultureMech:006294	data/normalized_yaml/bacterial/KOMODO_68_THIOBACILLUS_NEAPOLITANUS_MEDIUM.yaml
CultureMech:006295	data/normalized_yaml/bacterial/KOMODO_690_DMA_MEDIUM.yaml
CultureMech:006296	data/normalized_yaml/bacterial/KOMODO_691_CreDm1_MEDIUM.yaml
CultureMech:006297	data/normalized_yaml/bacterial/KOMODO_692_ALKALIPHILIC_METHANOGEN_medium.yaml
CultureMech:006298	data/normalized_yaml/bacterial/KOMODO_693-13661_MEDIUM_693_MODIFIED_FOR_DSM_13661.yaml
CultureMech:006299	data/normalized_yaml/bacterial/KOMODO_693-13760_MEDIUM_693_MODIFIED_FOR_DSM_13760.yaml
CultureMech:006300	data/normalized_yaml/bacterial/KOMODO_693-18826_MEDIUM_693_MODIFIED_FOR_DSM_18826.yaml
CultureMech:006301	data/normalized_yaml/bacterial/KOMODO_693-19736_MEDIUM_693_MODIFIED_FOR_DSM_19736.yaml
CultureMech:006302	data/normalized_yaml/bacterial/KOMODO_693-20600_MEDIUM_693_MODIFIED_FOR_DSM_20600.yaml
CultureMech:006303	data/normalized_yaml/bacterial/KOMODO_693-21031_MEDIUM_693_MODIFIED_FOR_DSM_21031.yaml
CultureMech:006304	data/normalized_yaml/bacterial/KOMODO_693-21825_MEDIUM_693_MODIFIED_FOR_DSM_21825.yaml
CultureMech:006305	data/normalized_yaml/bacterial/KOMODO_693-21843_MEDIUM_693_MODIFIED_FOR_DSM_21843.yaml
CultureMech:006306	data/normalized_yaml/bacterial/KOMODO_693-21845_MEDIUM_693_MODIFIED_FOR_DSM_21845.yaml
CultureMech:006307	data/normalized_yaml/bacterial/KOMODO_693-22221_MEDIUM_693_MODIFIED_FOR_DSM_22221.yaml
CultureMech:006308	data/normalized_yaml/bacterial/KOMODO_693-22886_MEDIUM_693_MODIFIED_FOR_DSM_22886.yaml
CultureMech:006309	data/normalized_yaml/bacterial/KOMODO_693-22909_MEDIUM_693_MODIFIED_FOR_DSM_22909.yaml
CultureMech:006310	data/normalized_yaml/bacterial/KOMODO_693-23385_MEDIUM_693_MODIFIED_FOR_DSM_23385.yaml
CultureMech:006311	data/normalized_yaml/bacterial/KOMODO_693_COLUMBIA_BLOOD_medium.yaml
CultureMech:006312	data/normalized_yaml/bacterial/KOMODO_694_MEDIUM_E-2.yaml
CultureMech:006313	data/normalized_yaml/bacterial/KOMODO_695_medium_FOR_ERYTHROBACTER_LONGUS.yaml
CultureMech:006314	data/normalized_yaml/bacterial/KOMODO_696_STREPTOCOCCUS_SUIS_medium.yaml
CultureMech:006315	data/normalized_yaml/bacterial/KOMODO_697-10695_MEDIUM_697_MODIFIED_FOR_DSM_10695.yaml
CultureMech:006316	data/normalized_yaml/bacterial/KOMODO_697-11867_MEDIUM_697_MODIFIED_FOR_DSM_11867.yaml
CultureMech:006317	data/normalized_yaml/bacterial/KOMODO_697-11868_MEDIUM_697_MODIFIED_FOR_DSM_11868.yaml
CultureMech:006318	data/normalized_yaml/bacterial/KOMODO_697-20566_MEDIUM_697_MODIFIED_FOR_DSM_20566.yaml
CultureMech:006319	data/normalized_yaml/bacterial/KOMODO_697-20617_MEDIUM_697_MODIFIED_FOR_DSM_20617.yaml
CultureMech:006320	data/normalized_yaml/bacterial/KOMODO_697-24048_MEDIUM_697_MODIFIED_FOR_DSM_24048.yaml
CultureMech:006321	data/normalized_yaml/bacterial/KOMODO_697_TODD-HEWITT_medium.yaml
CultureMech:006322	data/normalized_yaml/bacterial/KOMODO_698_DOEPEL_medium.yaml
CultureMech:006323	data/normalized_yaml/bacterial/KOMODO_699_TRIPLE-SUGAR-IRON_medium_Difco.yaml
CultureMech:006324	data/normalized_yaml/bacterial/KOMODO_69_THIOBACILLUS_NOVELLUS_medium.yaml
CultureMech:006325	data/normalized_yaml/bacterial/KOMODO_6_ALLANTOIN_MINERAL_MEDIUM.yaml
CultureMech:006326	data/normalized_yaml/bacterial/KOMODO_7-9000_MEDIUM_7_MODIFIED_FOR_DSM_9000.yaml
CultureMech:006327	data/normalized_yaml/bacterial/KOMODO_7001_Trace_elements_medium_596.yaml
CultureMech:006328	data/normalized_yaml/bacterial/KOMODO_7002_Trace_elements_medium_1108a.yaml
CultureMech:006329	data/normalized_yaml/bacterial/KOMODO_700_ALKALIPHILIC_SPIROCHAETE_medium.yaml
CultureMech:006330	data/normalized_yaml/bacterial/KOMODO_701-replace-Glucose-with-chitin_HALOANAEROBACTER_CHITINOVORANS_medium_replace_Glucose_with_chitin.yaml
CultureMech:006331	data/normalized_yaml/bacterial/KOMODO_701_HALOANAEROBACTER_CHITINOVORANS_medium.yaml
CultureMech:006332	data/normalized_yaml/bacterial/KOMODO_702-replace-Cellulose-with-Cellobiose_HALOCELLA_CELLULOLYTICA_medium_replace_Cellulose_with_Cellobiose.yaml
CultureMech:006333	data/normalized_yaml/bacterial/KOMODO_702_HALOCELLA_CELLULOLYTICA_medium.yaml
CultureMech:006334	data/normalized_yaml/bacterial/KOMODO_703_SEMISOLID_BRUCELLA_BROTH.yaml
CultureMech:006335	data/normalized_yaml/bacterial/KOMODO_704_BUTYRIVIBRIO_SP._medium.yaml
CultureMech:006336	data/normalized_yaml/bacterial/KOMODO_705-replace-Na-lactate-with-Na-formate_MSA-Fe_medium_replace_Na-lactate_with_Na-formate.yaml
CultureMech:006337	data/normalized_yaml/bacterial/KOMODO_705_MSA-Fe_medium.yaml
CultureMech:006338	data/normalized_yaml/bacterial/KOMODO_706_SYNTROPHOBACTER_PFENNIGII_MEDIUM.yaml
CultureMech:006339	data/normalized_yaml/bacterial/KOMODO_707_THERMODESULFORHABDUS_MEDIUM.yaml
CultureMech:006340	data/normalized_yaml/bacterial/KOMODO_708_DESULFORHABDUS_AMNIGENUS_MEDIUM.yaml
CultureMech:006341	data/normalized_yaml/bacterial/KOMODO_709-1_Heterotrophic_growth_on_Yeast_extract.yaml
CultureMech:006342	data/normalized_yaml/bacterial/KOMODO_709-2_Autotrophic_growth_on_ferrous_sulfate.yaml
CultureMech:006343	data/normalized_yaml/bacterial/KOMODO_709_ACIDIMICROBIUM_medium.yaml
CultureMech:006344	data/normalized_yaml/bacterial/KOMODO_70_THIOBACILLUS_FERROOXIDANS_MEDIUM_WITH_FERROUS_SULFATE.yaml
CultureMech:006345	data/normalized_yaml/bacterial/KOMODO_71-1_For_DSM_14366.yaml
CultureMech:006346	data/normalized_yaml/bacterial/KOMODO_710-12299_MEDIUM_710_MODIFIED_FOR_DSM_12299.yaml
CultureMech:006347	data/normalized_yaml/bacterial/KOMODO_710_KoKo_medium.yaml
CultureMech:006348	data/normalized_yaml/bacterial/KOMODO_711_SPOROBACTER_medium.yaml
CultureMech:006349	data/normalized_yaml/bacterial/KOMODO_711a_EUBACTERIUM_AGGREGANS_medium.yaml
CultureMech:006350	data/normalized_yaml/bacterial/KOMODO_712_PSEUDOBUTYRIVIBRIO_medium.yaml
CultureMech:006351	data/normalized_yaml/bacterial/KOMODO_713_METHANOHALOPHILUS_EUHALOBIUS_medium.yaml
CultureMech:006352	data/normalized_yaml/bacterial/KOMODO_715_COLUMBIA_AGAR.yaml
CultureMech:006353	data/normalized_yaml/bacterial/KOMODO_716_AMMONIFEX_MEDIUM.yaml
CultureMech:006354	data/normalized_yaml/bacterial/KOMODO_717_DESULFITOBACTERIUM_PCE_MEDIUM.yaml
CultureMech:006355	data/normalized_yaml/bacterial/KOMODO_718-1_For_DSM_10674.yaml
CultureMech:006356	data/normalized_yaml/bacterial/KOMODO_718-2_For_DSM_10691.yaml
CultureMech:006357	data/normalized_yaml/bacterial/KOMODO_718-3_For_DSM_13782.yaml
CultureMech:006358	data/normalized_yaml/bacterial/KOMODO_718-4_For_DSM_14811.yaml
CultureMech:006359	data/normalized_yaml/bacterial/KOMODO_718-5_For_DSM_16923.yaml
CultureMech:006360	data/normalized_yaml/bacterial/KOMODO_718_PETROTOGA_medium.yaml
CultureMech:006361	data/normalized_yaml/bacterial/KOMODO_719_ANAEROFILUM_medium.yaml
CultureMech:006362	data/normalized_yaml/bacterial/KOMODO_71_THIOBACILLUS_FERROOXIDANS_MEDIUM_WITH_THIOSULFATE.yaml
CultureMech:006363	data/normalized_yaml/bacterial/KOMODO_720_DESULFITOBACTERIUM_HAFNIENSE_medium.yaml
CultureMech:006364	data/normalized_yaml/bacterial/KOMODO_721_DESULFOVIBRIO_AESPOEENSIS_MEDIUM.yaml
CultureMech:006365	data/normalized_yaml/bacterial/KOMODO_722_DESULFOVIBRIO_GABONENSIS_medium.yaml
CultureMech:006366	data/normalized_yaml/bacterial/KOMODO_723_PICROPHILUS_medium.yaml
CultureMech:006367	data/normalized_yaml/bacterial/KOMODO_724_DESULFOMICROBIUM_WHB_MEDIUM.yaml
CultureMech:006368	data/normalized_yaml/bacterial/KOMODO_725_DESULFOVIBRIO_SHV_MEDIUM.yaml
CultureMech:006369	data/normalized_yaml/bacterial/KOMODO_726_RHIZOMONAS_SUBERIFACIENS_medium.yaml
CultureMech:006370	data/normalized_yaml/bacterial/KOMODO_728_DESULFOBACCA_MEDIUM.yaml
CultureMech:006371	data/normalized_yaml/bacterial/KOMODO_729_MYX_AGAR.yaml
CultureMech:006372	data/normalized_yaml/bacterial/KOMODO_72_THIOBACILLUS_FERROOXIDANS_MEDIUM_WITH_TETRATHIONATE.yaml
CultureMech:006373	data/normalized_yaml/bacterial/KOMODO_730_FERROGLOBUS_PLACIDUS_MEDIUM.yaml
CultureMech:006374	data/normalized_yaml/bacterial/KOMODO_731_THERMOSYNTROPHA_medium.yaml
CultureMech:006375	data/normalized_yaml/bacterial/KOMODO_732-1_For_DSM_13726.yaml
CultureMech:006376	data/normalized_yaml/bacterial/KOMODO_732-2_For_DSM_15941.yaml
CultureMech:006377	data/normalized_yaml/bacterial/KOMODO_732_DEHALOBACTER_RESTRICTUS_medium.yaml
CultureMech:006378	data/normalized_yaml/bacterial/KOMODO_733_SULFITOBACTER_PONTIACUS_medium.yaml
CultureMech:006379	data/normalized_yaml/bacterial/KOMODO_734-1_For_DSM_11111_strain_RFM-2.yaml
CultureMech:006380	data/normalized_yaml/bacterial/KOMODO_734-2_For_DSM_11139_strain_RFM-1.yaml
CultureMech:006381	data/normalized_yaml/bacterial/KOMODO_734_METHANOBREVIBACTER_CURVATUS_medium.yaml
CultureMech:006382	data/normalized_yaml/bacterial/KOMODO_735_MALT_EXTRACT_GLUCOSE_AGAR.yaml
CultureMech:006383	data/normalized_yaml/bacterial/KOMODO_736-22413_MEDIUM_736_MODIFIED_FOR_DSM_22413.yaml
CultureMech:006384	data/normalized_yaml/bacterial/KOMODO_736_RICH_medium.yaml
CultureMech:006385	data/normalized_yaml/bacterial/KOMODO_737_DPM_MEDIUM.yaml
CultureMech:006386	data/normalized_yaml/bacterial/KOMODO_738-replace-Cresol-with-Phenol_BPHD_Medium_replace_Cresol_with_Phenol.yaml
CultureMech:006387	data/normalized_yaml/bacterial/KOMODO_738_BPHD_Medium.yaml
CultureMech:006388	data/normalized_yaml/bacterial/KOMODO_739_DESULFONEMA_ISHIMOTOI_MEDIUM.yaml
CultureMech:006389	data/normalized_yaml/bacterial/KOMODO_73_medium_FOR_HALOPHILIC_BACILLI.yaml
CultureMech:006390	data/normalized_yaml/bacterial/KOMODO_740-1_For_DSM_17883.yaml
CultureMech:006391	data/normalized_yaml/bacterial/KOMODO_740_TF_A_medium.yaml
CultureMech:006392	data/normalized_yaml/bacterial/KOMODO_741_CLOSTRIDIUM_LONGISPORUM_medium.yaml
CultureMech:006393	data/normalized_yaml/bacterial/KOMODO_742_DESULFONATRONOVIBRIO_medium.yaml
CultureMech:006394	data/normalized_yaml/bacterial/KOMODO_743_HYDROGENOBACTER_ACIDOPHILUS_MEDIUM.yaml
CultureMech:006395	data/normalized_yaml/bacterial/KOMODO_744_HYDROGENOBACTER_HALOPHILUS_MEDIUM.yaml
CultureMech:006396	data/normalized_yaml/bacterial/KOMODO_745_RHODOBIUM_MEDIUM.yaml
CultureMech:006397	data/normalized_yaml/bacterial/KOMODO_746_RHODOVULUM_STRICTUM_medium.yaml
CultureMech:006398	data/normalized_yaml/bacterial/KOMODO_747_DSIC_medium_modified.yaml
CultureMech:006399	data/normalized_yaml/bacterial/KOMODO_748_CENS_medium.yaml
CultureMech:006400	data/normalized_yaml/bacterial/KOMODO_749_THERMODESULFOVIBRIO_YELLOWSTONII_medium.yaml
CultureMech:006401	data/normalized_yaml/bacterial/KOMODO_74_THERMUS_THERMOPHILUS_medium.yaml
CultureMech:006402	data/normalized_yaml/bacterial/KOMODO_750_medium_FOR_MARINE_METHYLOTROPHS.yaml
CultureMech:006403	data/normalized_yaml/bacterial/KOMODO_751_SC_medium.yaml
CultureMech:006404	data/normalized_yaml/bacterial/KOMODO_752_HALOMONAS_PANTELLERIENSE.yaml
CultureMech:006405	data/normalized_yaml/bacterial/KOMODO_753_MY_medium.yaml
CultureMech:006406	data/normalized_yaml/bacterial/KOMODO_754_INORGANIC_SALTS-MALTOSE_medium.yaml
CultureMech:006407	data/normalized_yaml/bacterial/KOMODO_755-18525_MEDIUM_755_MODIFIED_FOR_DSM_18525.yaml
CultureMech:006408	data/normalized_yaml/bacterial/KOMODO_755_HALOBACILLUS_medium.yaml
CultureMech:006409	data/normalized_yaml/bacterial/KOMODO_756_HETEROTROPHIC_NITROBACTER_MEDIUM.yaml
CultureMech:006410	data/normalized_yaml/bacterial/KOMODO_756a_MIXOTROPHIC_NITROBACTER_medium.yaml
CultureMech:006411	data/normalized_yaml/bacterial/KOMODO_756b_10_MIXOTROPHIC_NITROBACTER_medium.yaml
CultureMech:006412	data/normalized_yaml/bacterial/KOMODO_756c_AUTOTROPHIC_NITROBACTER_MEDIUM.yaml
CultureMech:006413	data/normalized_yaml/bacterial/KOMODO_75_TRYPTICASE_PHYTONE_medium.yaml
CultureMech:006414	data/normalized_yaml/bacterial/KOMODO_760-1_DSM_2476_DSM_5473_DSM_5474_DSM_9503_DSM_10343_DSM_10394_DSM_10395_DSM_11113_DSM_.yaml
CultureMech:006415	data/normalized_yaml/bacterial/KOMODO_760_MARINE_THERMOCOCCUS_medium.yaml
CultureMech:006416	data/normalized_yaml/bacterial/KOMODO_761_HALOTHERMOTHRIX_ORENII.yaml
CultureMech:006417	data/normalized_yaml/bacterial/KOMODO_762_HALOMONAS_DESIDERATA_MEDIUM.yaml
CultureMech:006418	data/normalized_yaml/bacterial/KOMODO_763_BOSEA_THIOOXIDANS_medium.yaml
CultureMech:006419	data/normalized_yaml/bacterial/KOMODO_764_HALOANAEROBIUM_LACUSROSEUS_medium.yaml
CultureMech:006420	data/normalized_yaml/bacterial/KOMODO_766_THERMOCOCCUS_CHITINOPHAGUS_MEDIUM.yaml
CultureMech:006421	data/normalized_yaml/bacterial/KOMODO_767-8509_MEDIUM_767_MODIFIED_FOR_DSM_8509.yaml
CultureMech:006422	data/normalized_yaml/bacterial/KOMODO_767_ERYTHROMICROBIUM_AND_ROSEOCOCCUS_medium.yaml
CultureMech:006423	data/normalized_yaml/bacterial/KOMODO_768_M17_MEDIUM_FOR_FILOMICROBIUM_FUSIFORME.yaml
CultureMech:006424	data/normalized_yaml/bacterial/KOMODO_769-2_DSM_5262.yaml
CultureMech:006425	data/normalized_yaml/bacterial/KOMODO_769_CLOSTRIDIUM_VINCENTII_medium.yaml
CultureMech:006426	data/normalized_yaml/bacterial/KOMODO_76_CLOSTRIDIUM_ACIDIURICI_medium.yaml
CultureMech:006427	data/normalized_yaml/bacterial/KOMODO_770_SULFOPHOBOCOCCUS_ZILLIGII_medium.yaml
CultureMech:006428	data/normalized_yaml/bacterial/KOMODO_771_SULFUROSPIRILLUM_II_medium.yaml
CultureMech:006429	data/normalized_yaml/bacterial/KOMODO_772_PARACOCCUS_ALCALIPHILUS_MEDIUM.yaml
CultureMech:006430	data/normalized_yaml/bacterial/KOMODO_773_PARACOCCUS_KOCURII_MEDIUM.yaml
CultureMech:006431	data/normalized_yaml/bacterial/KOMODO_774_medium_FOR_PARACOCCUS_AMINOPHILUS_AND_P._AMINOVORANS.yaml
CultureMech:006432	data/normalized_yaml/bacterial/KOMODO_775_R_-_CW_medium.yaml
CultureMech:006433	data/normalized_yaml/bacterial/KOMODO_776_MICROLUNATUS_medium.yaml
CultureMech:006434	data/normalized_yaml/bacterial/KOMODO_777-14980_MEDIUM_777_MODIFIED_FOR_DSM_14980.yaml
CultureMech:006435	data/normalized_yaml/bacterial/KOMODO_777_SPOROMUSA_SILVACETICA_medium.yaml
CultureMech:006436	data/normalized_yaml/bacterial/KOMODO_778-1_For_DSM_13639_and_DSM_13655.yaml
CultureMech:006437	data/normalized_yaml/bacterial/KOMODO_778-2_For_DSM_16624.yaml
CultureMech:006438	data/normalized_yaml/bacterial/KOMODO_778-3_For_DSM_19393.yaml
CultureMech:006439	data/normalized_yaml/bacterial/KOMODO_778_THERMOTERRABACTERIUM_medium.yaml
CultureMech:006440	data/normalized_yaml/bacterial/KOMODO_779_CAPNOCYTOPHAGA_II_medium.yaml
CultureMech:006441	data/normalized_yaml/bacterial/KOMODO_78-1396_MEDIUM_78_MODIFIED_FOR_DSM_1396.yaml
CultureMech:006442	data/normalized_yaml/bacterial/KOMODO_78-1447_MEDIUM_78_MODIFIED_FOR_DSM_1447.yaml
CultureMech:006443	data/normalized_yaml/bacterial/KOMODO_78-14838_MEDIUM_78_MODIFIED_FOR_DSM_14838.yaml
CultureMech:006444	data/normalized_yaml/bacterial/KOMODO_78-15896_MEDIUM_78_MODIFIED_FOR_DSM_15896.yaml
CultureMech:006445	data/normalized_yaml/bacterial/KOMODO_78-19291_MEDIUM_78_MODIFIED_FOR_DSM_19291.yaml
CultureMech:006446	data/normalized_yaml/bacterial/KOMODO_78-19346_MEDIUM_78_MODIFIED_FOR_DSM_19346.yaml
CultureMech:006447	data/normalized_yaml/bacterial/KOMODO_78-19458_MEDIUM_78_MODIFIED_FOR_DSM_19458.yaml
CultureMech:006448	data/normalized_yaml/bacterial/KOMODO_78-19528_MEDIUM_78_MODIFIED_FOR_DSM_19528.yaml
CultureMech:006449	data/normalized_yaml/bacterial/KOMODO_78-1_Anoxic_version.yaml
CultureMech:006450	data/normalized_yaml/bacterial/KOMODO_78-20708_MEDIUM_78_MODIFIED_FOR_DSM_20708.yaml
CultureMech:006451	data/normalized_yaml/bacterial/KOMODO_78-2079_MEDIUM_78_MODIFIED_FOR_DSM_2079.yaml
CultureMech:006452	data/normalized_yaml/bacterial/KOMODO_78-21255_MEDIUM_78_MODIFIED_FOR_DSM_21255.yaml
CultureMech:006453	data/normalized_yaml/bacterial/KOMODO_78-21682_MEDIUM_78_MODIFIED_FOR_DSM_21682.yaml
CultureMech:006454	data/normalized_yaml/bacterial/KOMODO_78-22070_MEDIUM_78_MODIFIED_FOR_DSM_22070.yaml
CultureMech:006455	data/normalized_yaml/bacterial/KOMODO_78-22519_MEDIUM_78_MODIFIED_FOR_DSM_22519.yaml
CultureMech:006456	data/normalized_yaml/bacterial/KOMODO_78-22534_MEDIUM_78_MODIFIED_FOR_DSM_22534.yaml
CultureMech:006457	data/normalized_yaml/bacterial/KOMODO_78-22535_MEDIUM_78_MODIFIED_FOR_DSM_22535.yaml
CultureMech:006458	data/normalized_yaml/bacterial/KOMODO_78-2255_MEDIUM_78_MODIFIED_FOR_DSM_2255.yaml
CultureMech:006459	data/normalized_yaml/bacterial/KOMODO_78-23057_MEDIUM_78_MODIFIED_FOR_DSM_23057.yaml
CultureMech:006460	data/normalized_yaml/bacterial/KOMODO_78-23058_MEDIUM_78_MODIFIED_FOR_DSM_23058.yaml
CultureMech:006461	data/normalized_yaml/bacterial/KOMODO_78-23370_MEDIUM_78_MODIFIED_FOR_DSM_23370.yaml
CultureMech:006462	data/normalized_yaml/bacterial/KOMODO_78-23371_MEDIUM_78_MODIFIED_FOR_DSM_23371.yaml
CultureMech:006463	data/normalized_yaml/bacterial/KOMODO_78-23386_MEDIUM_78_MODIFIED_FOR_DSM_23386.yaml
CultureMech:006464	data/normalized_yaml/bacterial/KOMODO_78-23387_MEDIUM_78_MODIFIED_FOR_DSM_23387.yaml
CultureMech:006465	data/normalized_yaml/bacterial/KOMODO_78-23594_MEDIUM_78_MODIFIED_FOR_DSM_23594.yaml
CultureMech:006466	data/normalized_yaml/bacterial/KOMODO_78-23917_MEDIUM_78_MODIFIED_FOR_DSM_23917.yaml
CultureMech:006467	data/normalized_yaml/bacterial/KOMODO_78-23919_MEDIUM_78_MODIFIED_FOR_DSM_23919.yaml
CultureMech:006468	data/normalized_yaml/bacterial/KOMODO_78-23940_MEDIUM_78_MODIFIED_FOR_DSM_23940.yaml
CultureMech:006469	data/normalized_yaml/bacterial/KOMODO_78-23941_MEDIUM_78_MODIFIED_FOR_DSM_23941.yaml
CultureMech:006470	data/normalized_yaml/bacterial/KOMODO_78-24798_MEDIUM_78_MODIFIED_FOR_DSM_24798.yaml
CultureMech:006471	data/normalized_yaml/bacterial/KOMODO_78-2_For_DSM_5566.yaml
CultureMech:006472	data/normalized_yaml/bacterial/KOMODO_78-3979_MEDIUM_78_MODIFIED_FOR_DSM_3979.yaml
CultureMech:006473	data/normalized_yaml/bacterial/KOMODO_78-3983_MEDIUM_78_MODIFIED_FOR_DSM_3983.yaml
CultureMech:006474	data/normalized_yaml/bacterial/KOMODO_78-3989_MEDIUM_78_MODIFIED_FOR_DSM_3989.yaml
CultureMech:006475	data/normalized_yaml/bacterial/KOMODO_78-3991_MEDIUM_78_MODIFIED_FOR_DSM_3991.yaml
CultureMech:006476	data/normalized_yaml/bacterial/KOMODO_78-3992_MEDIUM_78_MODIFIED_FOR_DSM_3992.yaml
CultureMech:006477	data/normalized_yaml/bacterial/KOMODO_78-6011_MEDIUM_78_MODIFIED_FOR_DSM_6011.yaml
CultureMech:006478	data/normalized_yaml/bacterial/KOMODO_780-44133_MEDIUM_780_MODIFIED_FOR_DSM_44133.yaml
CultureMech:006479	data/normalized_yaml/bacterial/KOMODO_780_MIDDLEBROOK_MEDIUM_WITH_MYCOBACTIN.yaml
CultureMech:006480	data/normalized_yaml/bacterial/KOMODO_781_DUNG_EXTRACT_AGAR.yaml
CultureMech:006481	data/normalized_yaml/bacterial/KOMODO_782_OM-2_MEDIUM.yaml
CultureMech:006482	data/normalized_yaml/bacterial/KOMODO_783_HYDROGENOTHERMUS_HIRSCHII_MEDIUM.yaml
CultureMech:006483	data/normalized_yaml/bacterial/KOMODO_784-replace-Trace element solution SL-4 (medium 457)-with-Trace element solution SL-11 (medium 784)_NATRONIELLA_medium_replace_Trace_element_solution_SL-4_medium_457_with_Trace_ele.yaml
CultureMech:006484	data/normalized_yaml/bacterial/KOMODO_784_NATRONIELLA_medium.yaml
CultureMech:006485	data/normalized_yaml/bacterial/KOMODO_785-18337_MEDIUM_785_MODIFIED_FOR_DSM_18337.yaml
CultureMech:006486	data/normalized_yaml/bacterial/KOMODO_785_BOGORIELLA_medium.yaml
CultureMech:006487	data/normalized_yaml/bacterial/KOMODO_786_DETHIOSULFOVIBRIO_PEPTIDOVORANS_medium.yaml
CultureMech:006488	data/normalized_yaml/bacterial/KOMODO_787_ACETOBACTERIUM_DEHALOGENANS_medium.yaml
CultureMech:006489	data/normalized_yaml/bacterial/KOMODO_788_CALORAMATOR_PROTEOCLASTICUS_medium.yaml
CultureMech:006490	data/normalized_yaml/bacterial/KOMODO_789_DILUTE_POTATO_medium.yaml
CultureMech:006491	data/normalized_yaml/bacterial/KOMODO_78_CHOPPED_MEAT_medium.yaml
CultureMech:006492	data/normalized_yaml/bacterial/KOMODO_78a-12168_MEDIUM_78a_MODIFIED_FOR_DSM_12168.yaml
CultureMech:006493	data/normalized_yaml/bacterial/KOMODO_78a_CHOPPED_MEAT_medium_FOR_TREPONEMA_SP.yaml
CultureMech:006494	data/normalized_yaml/bacterial/KOMODO_78b-1_For_DSM_16260.yaml
CultureMech:006495	data/normalized_yaml/bacterial/KOMODO_78b-2_For_DSM_16369.yaml
CultureMech:006496	data/normalized_yaml/bacterial/KOMODO_78b_medium_FOR_TREPONEMA_PARVUM.yaml
CultureMech:006497	data/normalized_yaml/bacterial/KOMODO_790_Peptone-YEAST_medium_with_MgSO4.yaml
CultureMech:006498	data/normalized_yaml/bacterial/KOMODO_791_PORPHYROBACTER_TEPIDARIUS_medium.yaml
CultureMech:006499	data/normalized_yaml/bacterial/KOMODO_792-1_For_DSM_15698_and_DSM_24425.yaml
CultureMech:006500	data/normalized_yaml/bacterial/KOMODO_792-2_DSM_16658.yaml
CultureMech:006501	data/normalized_yaml/bacterial/KOMODO_792_PYROLOBUS_FUMARII_MEDIUM.yaml
CultureMech:006502	data/normalized_yaml/bacterial/KOMODO_793_MOORELLA_GLYCERINI_medium.yaml
CultureMech:006503	data/normalized_yaml/bacterial/KOMODO_794_THERMOTOGA_HYPOGEA_medium.yaml
CultureMech:006504	data/normalized_yaml/bacterial/KOMODO_795_STETTERIA_medium.yaml
CultureMech:006505	data/normalized_yaml/bacterial/KOMODO_795a_LEBETIMONAS_medium.yaml
CultureMech:006506	data/normalized_yaml/bacterial/KOMODO_796_ARCHEOGLOBUS_VENEFICUS_MEDIUM.yaml
CultureMech:006507	data/normalized_yaml/bacterial/KOMODO_797-11619_MEDIUM_797_MODIFIED_FOR_DSM_11619.yaml
CultureMech:006508	data/normalized_yaml/bacterial/KOMODO_797_MODIFIED_CHOPPED_MEAT_medium.yaml
